instance_id,base_instance_id,arm,gate,component_size,separation,coverage,base_wrongness,seed,x,y,n_k,shd_truth,shd_cpdag,undirected_fraction,z_size,z_star,s0_ok,r_val,r_status,r_method,r_oracle,r_exact,r_assumes,r_witness,r_search_seconds,r_ladder_seconds,r_total_seconds,wall_until_timeout_s,r_stat_elements_visited,r_stat_closures,r_stat_validity_checks,r_stat_extensions_enumerated,AUC_frac_n200,AUC_frac_n1000,AUC_frac_usable_n1000,n_depths_evaluated_n200,n_depths_evaluated_n1000,n_usable_depths_n200,n_usable_depths_n1000,se_auc_frac_n200,se_auc_frac_n1000
c10_s05_cov050_seed00000089_bw025,c10_s05_cov050_seed00000089,flip,fast_gate,10,5,0.5,0.25,89,X,Y,4,4,9,0.75,2,"C00,W",True,3,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C09 C00->Y C01->C00 C01->C08 C02->C01 C04->C07 W->Y X->C06 X->Y C02-C03 C03-C04 C04-X,0.0013965410000196243,0.0,0.0013965410000196243,,4,32,8,0,0.6,0.6,0.6,4,4,3,3,0.0,0.0
c10_s05_cov050_seed00000093_bw025,c10_s05_cov050_seed00000093,flip,fast_gate,10,5,0.5,0.25,93,X,Y,5,3,9,0.7692307692307693,2,"C00,W",True,4,ok,e1_ladder,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)","(('C00', 'Y'), ('C01', 'C00'), ('C02', 'C08'), ('C02', 'C09'), ('C06', 'C07'), ('W', 'Y'), ('X', 'C06'), ('X', 'Y'))",0.002752375000000029,0.03168033299999706,0.03443270799999709,,14,53,14,0,0.7,0.7,0.7,5,5,2,4,0.0,0.0
c10_s05_cov050_seed00000095_bw025,c10_s05_cov050_seed00000095,flip,fast_gate,10,5,0.5,0.25,95,X,Y,6,8,7,0.7857142857142857,2,"C00,W",True,3,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C01->C00 C02->C01 C02->C06 C03->C08 W->Y X->Y C02-C03 C02-C07 C02-C09 C03-C04 C03-C07 C03-C09 C04-X,0.00374108399998363,0.0,0.00374108399998363,,8,45,17,0,0.4,0.4,0.4,6,6,1,3,0.0,0.0
c10_s05_cov050_seed00000096_bw025,c10_s05_cov050_seed00000096,flip,fast_gate,10,5,0.5,0.25,96,X,Y,4,4,9,0.75,2,"C00,W",True,3,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C01->C00 C02->C01 C04->C06 C04->C09 C07->C08 W->Y X->C07 X->Y C02-C03 C03-C04 C04-X,0.0012965829999984635,0.0,0.0012965829999984635,,4,32,7,0,0.6,0.6,0.6,4,4,3,3,0.0,0.0
c10_s05_cov050_seed00000102_bw025,c10_s05_cov050_seed00000102,flip,fast_gate,10,5,0.5,0.25,102,X,Y,4,7,6,0.75,2,"C00,W",True,3,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C01->C00 C01->C07 C02->C01 W->Y X->Y C02-C03 C02-C06 C02-C08 C02-C09 C03-C04 C04-X,0.0016562909999890962,0.0,0.0016562909999890962,,4,20,8,0,0.6,0.6,0.6,4,4,3,3,0.0,0.0
c10_s05_cov050_seed00000104_bw025,c10_s05_cov050_seed00000104,flip,fast_gate,10,5,0.5,0.25,104,X,Y,5,5,7,0.7692307692307693,2,"C00,W",True,4,ok,e1_ladder,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)","(('C00', 'Y'), ('C01', 'C00'), ('C04', 'C06'), ('C04', 'C07'), ('W', 'Y'), ('X', 'Y'))",0.002384167000002435,0.033202125000002525,0.03558629200000496,,7,29,7,0,0.7,0.7,0.7,5,5,2,4,0.0,0.0
c10_s05_cov050_seed00000112_bw025,c10_s05_cov050_seed00000112,flip,fast_gate,10,5,0.5,0.25,112,X,Y,5,5,7,0.7692307692307693,2,"C00,W",True,4,ok,e1_ladder,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)","(('C00', 'C07'), ('C00', 'C09'), ('C00', 'Y'), ('C01', 'C00'), ('W', 'Y'), ('X', 'Y'))",0.0028641669999842634,0.03837545899997963,0.04123962599996389,,12,39,12,0,0.7,0.7,0.7,5,5,2,4,0.0,0.0
c10_s09_cov050_seed00000002_bw025,c10_s09_cov050_seed00000002,flip,fast_gate,10,9,0.5,0.25,2,X,Y,4,12,9,0.75,2,"C00,W",True,3,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C01->C00 C02->C01 C03->C02 C04->C03 C05->C04 C06->C05 W->Y X->Y C06-C07 C07-C08 C08-X,0.0012866250000058699,0.0,0.0012866250000058699,,4,32,7,0,0.6,0.6,0.6,4,4,2,3,0.0,0.0
c10_s09_cov050_seed00000003_bw025,c10_s09_cov050_seed00000003,flip,fast_gate,10,9,0.5,0.25,3,X,Y,4,12,9,0.75,2,"C00,W",True,3,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C01->C00 C02->C01 C03->C02 C04->C03 C05->C04 C06->C05 W->Y X->Y C06-C07 C07-C08 C08-X,0.0011884589999908712,0.0,0.0011884589999908712,,4,32,7,0,0.6,0.6,0.6,4,4,3,3,0.0,0.0
c10_s09_cov050_seed00000006_bw025,c10_s09_cov050_seed00000006,flip,fast_gate,10,9,0.5,0.25,6,X,Y,4,12,9,0.75,2,"C00,W",True,3,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C01->C00 C02->C01 C03->C02 C04->C03 C05->C04 C06->C05 W->Y X->Y C06-C07 C07-C08 C08-X,0.0011561660000154461,0.0,0.0011561660000154461,,4,32,7,0,0.6,0.6,0.6,4,4,3,3,0.0,0.0
c10_s09_cov050_seed00000007_bw025,c10_s09_cov050_seed00000007,flip,fast_gate,10,9,0.5,0.25,7,X,Y,4,12,9,0.75,2,"C00,W",True,3,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C01->C00 C02->C01 C03->C02 C04->C03 C05->C04 C06->C05 W->Y X->Y C06-C07 C07-C08 C08-X,0.001153625000000602,0.0,0.001153625000000602,,4,32,7,0,0.6,0.6,0.6,4,4,3,3,0.0,0.0
c10_s09_cov050_seed00000013_bw025,c10_s09_cov050_seed00000013,flip,fast_gate,10,9,0.5,0.25,13,X,Y,4,12,9,0.75,2,"C00,W",True,3,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C01->C00 C02->C01 C03->C02 C04->C03 C05->C04 C06->C05 W->Y X->Y C06-C07 C07-C08 C08-X,0.0011729590000015833,0.0,0.0011729590000015833,,4,32,7,0,0.6,0.6,0.6,4,4,3,3,0.0,0.0
c10_s09_cov050_seed00000018_bw025,c10_s09_cov050_seed00000018,flip,fast_gate,10,9,0.5,0.25,18,X,Y,4,12,9,0.75,2,"C00,W",True,3,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C01->C00 C02->C01 C03->C02 C04->C03 C05->C04 C06->C05 W->Y X->Y C06-C07 C07-C08 C08-X,0.0011633750000044074,0.0,0.0011633750000044074,,4,32,7,0,0.6,0.6,0.6,4,4,3,3,0.0,0.0
c10_s09_cov050_seed00000019_bw025,c10_s09_cov050_seed00000019,flip,fast_gate,10,9,0.5,0.25,19,X,Y,4,12,9,0.75,2,"C00,W",True,3,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C01->C00 C02->C01 C03->C02 C04->C03 C05->C04 C06->C05 W->Y X->Y C06-C07 C07-C08 C08-X,0.001154541000005338,0.0,0.001154541000005338,,4,32,7,0,0.6,0.6,0.6,4,4,3,3,0.0,0.0
c10_s09_cov050_seed00000020_bw025,c10_s09_cov050_seed00000020,flip,fast_gate,10,9,0.5,0.25,20,X,Y,4,12,9,0.75,2,"C00,W",True,3,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C01->C00 C02->C01 C03->C02 C04->C03 C05->C04 C06->C05 W->Y X->Y C06-C07 C07-C08 C08-X,0.0012262910000231386,0.0,0.0012262910000231386,,4,32,7,0,0.6,0.6,0.6,4,4,3,3,0.0,0.0
c10_s09_cov050_seed00000021_bw025,c10_s09_cov050_seed00000021,flip,fast_gate,10,9,0.5,0.25,21,X,Y,4,12,9,0.75,2,"C00,W",True,3,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C01->C00 C02->C01 C03->C02 C04->C03 C05->C04 C06->C05 W->Y X->Y C06-C07 C07-C08 C08-X,0.0011740830000235292,0.0,0.0011740830000235292,,4,32,7,0,0.6,0.6,0.6,4,4,3,3,0.0,0.0
c10_s09_cov050_seed00000023_bw025,c10_s09_cov050_seed00000023,flip,fast_gate,10,9,0.5,0.25,23,X,Y,4,12,9,0.75,2,"C00,W",True,3,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C01->C00 C02->C01 C03->C02 C04->C03 C05->C04 C06->C05 W->Y X->Y C06-C07 C07-C08 C08-X,0.0011637500000176715,0.0,0.0011637500000176715,,4,32,7,0,0.6,0.6,0.6,4,4,2,3,0.0,0.0
c10_s09_cov050_seed00000025_bw025,c10_s09_cov050_seed00000025,flip,fast_gate,10,9,0.5,0.25,25,X,Y,4,12,9,0.75,2,"C00,W",True,3,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C01->C00 C02->C01 C03->C02 C04->C03 C05->C04 C06->C05 W->Y X->Y C06-C07 C07-C08 C08-X,0.001156207999997605,0.0,0.001156207999997605,,4,32,7,0,0.6,0.6,0.6,4,4,3,3,0.0,0.0
c10_s09_cov050_seed00000027_bw025,c10_s09_cov050_seed00000027,flip,fast_gate,10,9,0.5,0.25,27,X,Y,4,12,9,0.75,2,"C00,W",True,3,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C01->C00 C02->C01 C03->C02 C04->C03 C05->C04 C06->C05 W->Y X->Y C06-C07 C07-C08 C08-X,0.00123437499999568,0.0,0.00123437499999568,,4,32,7,0,0.6,0.6,0.6,4,4,2,3,0.0,0.0
c10_s09_cov050_seed00000031_bw025,c10_s09_cov050_seed00000031,flip,fast_gate,10,9,0.5,0.25,31,X,Y,4,12,9,0.75,2,"C00,W",True,3,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C01->C00 C02->C01 C03->C02 C04->C03 C05->C04 C06->C05 W->Y X->Y C06-C07 C07-C08 C08-X,0.001214666999999281,0.0,0.001214666999999281,,4,32,7,0,0.6,0.6,0.6,4,4,3,3,0.0,0.0
c10_s09_cov050_seed00000040_bw025,c10_s09_cov050_seed00000040,flip,fast_gate,10,9,0.5,0.25,40,X,Y,4,12,9,0.75,2,"C00,W",True,3,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C01->C00 C02->C01 C03->C02 C04->C03 C05->C04 C06->C05 W->Y X->Y C06-C07 C07-C08 C08-X,0.0011531250000018645,0.0,0.0011531250000018645,,4,32,7,0,0.6,0.6,0.6,4,4,2,3,0.0,0.0
c10_s09_cov050_seed00000041_bw025,c10_s09_cov050_seed00000041,flip,fast_gate,10,9,0.5,0.25,41,X,Y,4,12,9,0.75,2,"C00,W",True,3,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C01->C00 C02->C01 C03->C02 C04->C03 C05->C04 C06->C05 W->Y X->Y C06-C07 C07-C08 C08-X,0.0011605840000186163,0.0,0.0011605840000186163,,4,32,7,0,0.6,0.6,0.6,4,4,3,3,0.0,0.0
c10_s09_cov050_seed00000042_bw025,c10_s09_cov050_seed00000042,flip,fast_gate,10,9,0.5,0.25,42,X,Y,4,12,9,0.75,2,"C00,W",True,3,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C01->C00 C02->C01 C03->C02 C04->C03 C05->C04 C06->C05 W->Y X->Y C06-C07 C07-C08 C08-X,0.001238916999994899,0.0,0.001238916999994899,,4,32,7,0,0.6,0.6,0.6,4,4,3,3,0.0,0.0
c10_s09_cov050_seed00000044_bw025,c10_s09_cov050_seed00000044,flip,fast_gate,10,9,0.5,0.25,44,X,Y,4,12,9,0.75,2,"C00,W",True,3,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C01->C00 C02->C01 C03->C02 C04->C03 C05->C04 C06->C05 W->Y X->Y C06-C07 C07-C08 C08-X,0.0011818330000039623,0.0,0.0011818330000039623,,4,32,7,0,0.6,0.6,0.6,4,4,3,3,0.0,0.0
c10_s09_cov050_seed00000049_bw025,c10_s09_cov050_seed00000049,flip,fast_gate,10,9,0.5,0.25,49,X,Y,4,12,9,0.75,2,"C00,W",True,3,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C01->C00 C02->C01 C03->C02 C04->C03 C05->C04 C06->C05 W->Y X->Y C06-C07 C07-C08 C08-X,0.0012382500000001073,0.0,0.0012382500000001073,,4,32,7,0,0.6,0.6,0.6,4,4,3,3,0.0,0.0
c10_s09_cov050_seed00000052_bw025,c10_s09_cov050_seed00000052,flip,fast_gate,10,9,0.5,0.25,52,X,Y,4,12,9,0.75,2,"C00,W",True,3,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C01->C00 C02->C01 C03->C02 C04->C03 C05->C04 C06->C05 W->Y X->Y C06-C07 C07-C08 C08-X,0.0011693750000176806,0.0,0.0011693750000176806,,4,32,7,0,0.6,0.6,0.6,4,4,3,3,0.0,0.0
c10_s09_cov050_seed00000053_bw025,c10_s09_cov050_seed00000053,flip,fast_gate,10,9,0.5,0.25,53,X,Y,4,12,9,0.75,2,"C00,W",True,3,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C01->C00 C02->C01 C03->C02 C04->C03 C05->C04 C06->C05 W->Y X->Y C06-C07 C07-C08 C08-X,0.0011824160000060147,0.0,0.0011824160000060147,,4,32,7,0,0.6,0.6,0.6,4,4,3,3,0.0,0.0
c12_s01_cov050_seed00000005_bw025,c12_s01_cov050_seed00000005,flip,fast_gate,12,1,0.5,0.25,5,X,Y,7,10,8,0.8235294117647058,1,W,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C07 C00->Y C02->C03 C02->C04 C02->C09 C04->C10 C06->C02 W->Y X->C04 X->Y C00-X C02-X C05-C08 C05-X C06-X C08-C11 C08-X,0.0011365420000117865,0.0,0.0011365420000117865,,1,8,2,0,0.2459759481961147,0.23945044322323894,0.23945044322323894,7,7,2,4,0.0312107594304998,0.012564085002440314
c12_s01_cov050_seed00000007_bw025,c12_s01_cov050_seed00000007,flip,fast_gate,12,1,0.5,0.25,7,X,Y,6,7,11,0.8,1,W,True,3,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C07 C00->C08 C00->Y C03->C04 C03->C09 C05->C06 C07->C10 W->Y X->C03 X->C05 X->Y C00-X C02-C11 C02-X C04-C09,0.0018662909999989097,0.0,0.0018662909999989097,,3,30,6,0,0.5013333333333334,0.5157527135441244,0.5157527135441244,6,6,2,3,0.05595498394173863,0.02256559347912199
c12_s01_cov050_seed00000008_bw025,c12_s01_cov050_seed00000008,flip,fast_gate,12,1,0.5,0.25,8,X,Y,8,6,15,0.8333333333333334,2,"C00,W",True,3,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C02->C04 C02->C09 C03->C05 C03->C06 C03->C08 C03->C11 C07->C05 C07->C08 C08->C11 W->Y X->C02 X->C09 X->C10 X->Y C00-C03 C00-X C03-C07,0.00814691600001538,0.0,0.00814691600001538,,11,149,40,0,0.3736842105263158,0.37340425531914895,0.37340425531914895,8,8,2,4,0.010102261788814666,0.004557249115369146
c12_s01_cov050_seed00000018_bw025,c12_s01_cov050_seed00000018,flip,fast_gate,12,1,0.5,0.25,18,X,Y,7,8,12,0.8235294117647058,2,"C00,W",True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C04 C00->Y C03->C00 C03->C06 C03->C07 C03->C08 C03->C11 C03->X C05->C03 C05->C07 C07->C10 W->Y X->C02 X->Y C00-X C05-C09 C08-C11,0.0007821670000112135,0.0,0.0007821670000112135,,1,12,4,0,0.3757166257166256,0.3318369868901784,0.3318369868901784,7,7,3,3,0.05362510882279875,0.023264064950931643
c12_s01_cov050_seed00000021_bw025,c12_s01_cov050_seed00000021,flip,fast_gate,12,1,0.5,0.25,21,X,Y,7,7,13,0.8235294117647058,1,W,True,3,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->C05 C00->C06 C00->Y C02->C03 C04->C08 C06->C09 C06->C10 C07->C08 C09->C11 W->Y X->C06 X->Y C00-X C04-C07 C04-X C09-C10,0.004162791999988258,0.0,0.004162791999988258,,6,71,14,0,0.2855952380952381,0.3072512093176161,0.3072512093176161,7,7,2,4,0.01886924835547781,0.00910272961739664
c12_s01_cov050_seed00000023_bw025,c12_s01_cov050_seed00000023,flip,fast_gate,12,1,0.5,0.25,23,X,Y,7,6,12,0.8235294117647058,2,"C00,W",True,3,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C05 C00->C06 C00->C07 C00->C09 C00->Y C02->C06 C05->C08 C05->C11 C06->C09 W->Y X->C10 X->Y C00-C02 C00-C03 C00-X C02-C03 C02-C04,0.002962834000015846,0.0,0.002962834000015846,,4,44,7,0,0.9428571428571428,0.9653543307086615,0.9653543307086615,7,7,1,4,0.01707469441906277,0.0067163049093103356
c12_s01_cov050_seed00000028_bw025,c12_s01_cov050_seed00000028,flip,fast_gate,12,1,0.5,0.25,28,X,Y,6,7,12,0.8125,1,W,True,3,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C05 C00->Y C02->C04 C02->C06 C02->C11 C03->C04 C06->C07 C06->C08 C06->C10 C07->C09 W->Y X->Y C00-X C02-C03 C02-X C08-C10,0.0031417499999975007,0.0,0.0031417499999975007,,5,54,14,0,0.3563636363636363,0.3467576791808874,0.3467576791808874,6,6,2,3,0.011138092292886988,0.005164105385129906
c12_s01_cov050_seed00000034_bw025,c12_s01_cov050_seed00000034,flip,fast_gate,12,1,0.5,0.25,34,X,Y,6,7,12,0.8125,2,"C00,W",True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->Y C02->C04 C03->C00 C03->X C04->C06 C04->C08 C06->C09 C06->C10 C07->C03 C09->C11 W->Y X->C05 X->Y C00-X C09-C10,0.0006670829999961825,0.0,0.0006670829999961825,,1,12,3,0,0.7243502122812467,0.7380058470533928,0.7380058470533928,6,6,1,5,0.024528425674212546,0.01136466209537586
c12_s01_cov050_seed00000035_bw025,c12_s01_cov050_seed00000035,flip,fast_gate,12,1,0.5,0.25,35,X,Y,6,9,8,0.8125,1,W,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->C04 C00->C06 C00->Y C02->C05 C04->C02 C06->C08 C08->C09 W->Y X->Y C00-X C03-X C07-C11 C07-X C10-X C11-X,0.0009613750000312393,0.0,0.0009613750000312393,,1,8,2,0,0.1,0.09451219512195122,0.09451219512195122,6,6,5,5,0.012309149097933274,0.00551325564413835
c12_s01_cov050_seed00000036_bw025,c12_s01_cov050_seed00000036,flip,fast_gate,12,1,0.5,0.25,36,X,Y,6,8,9,0.8125,2,"C00,W",True,3,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->Y C02->C05 C02->C11 C05->C06 W->Y X->C08 X->C09 X->Y C00-C03 C00-C07 C00-X C03-C04 C03-C07 C04-C10 C05-C11,0.0026811669999915466,0.0,0.0026811669999915466,,4,32,5,0,0.9421052631578947,0.9454545454545453,0.9454545454545453,6,6,2,5,0.011326896565241482,0.005004380750574367
c12_s01_cov050_seed00000039_bw025,c12_s01_cov050_seed00000039,flip,fast_gate,12,1,0.5,0.25,39,X,Y,8,9,10,0.8333333333333334,1,W,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C03 C00->Y C02->C08 C05->C04 C05->C06 C05->C09 C05->C10 C06->C09 C10->C11 W->Y X->C03 X->Y C00-X C02-X C04-X C05-X C06-C10 C07-X,0.001094082999998136,0.0,0.001094082999998136,,1,10,2,0,0.6173137143935106,0.6771833477244517,0.6771833477244517,8,8,3,4,0.09394255037684145,0.03883276078753046
c12_s01_cov050_seed00000041_bw025,c12_s01_cov050_seed00000041,flip,fast_gate,12,1,0.5,0.25,41,X,Y,6,6,12,0.8,1,W,True,3,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C02->C03 C03->C07 C03->C11 C04->C05 C04->C10 C05->C06 C05->C09 W->Y X->C02 X->C03 X->Y C00-X C04-C08 C04-X,0.0023089590000040516,0.0,0.0023089590000040516,,4,44,9,0,0.7717086834733893,0.8093939393939393,0.8093939393939393,6,6,3,3,0.04436977410293905,0.018019182573790073
c12_s01_cov050_seed00000044_bw025,c12_s01_cov050_seed00000044,flip,fast_gate,12,1,0.5,0.25,44,X,Y,8,7,14,0.8333333333333334,2,"C00,W",True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C03 C00->C04 C00->C06 C00->Y C02->C00 C02->X C03->C04 C03->C05 C03->C08 C04->C05 C07->C02 C08->C09 C09->C10 C09->C11 W->Y X->Y C00-X C10-C11,0.000767124999981661,0.0,0.000767124999981661,,1,14,4,0,0.7787878787878787,0.8074027442652483,0.8074027442652483,8,8,2,6,0.025765715468897034,0.011227426322798774
c12_s01_cov050_seed00000051_bw025,c12_s01_cov050_seed00000051,flip,fast_gate,12,1,0.5,0.25,51,X,Y,7,6,12,0.8235294117647058,2,"C00,W",True,3,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C05 C00->C07 C00->Y C02->C03 C03->C08 C04->C06 C04->C09 C07->C10 C08->C11 W->Y X->C04 X->Y C00-C02 C00-C03 C00-X C05-X C06-C09,0.003885832999969807,0.0,0.003885832999969807,,5,54,10,0,0.5220779220779221,0.5108233369683751,0.5108233369683751,7,7,2,5,0.016571237877717124,0.008574508293280228
c12_s01_cov050_seed00000054_bw025,c12_s01_cov050_seed00000054,flip,fast_gate,12,1,0.5,0.25,54,X,Y,7,5,13,0.8235294117647058,2,"C00,W",True,2,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->C07 C00->C08 C00->Y C02->C04 C02->C05 C02->C06 C02->C09 C03->C02 C03->C04 C04->C09 W->Y X->C10 X->Y C00-C03 C00-X C03-C11,0.0013752080000131173,0.0,0.0013752080000131173,,2,25,5,0,0.8345374931581828,0.8598242340926946,0.8598242340926946,7,7,2,3,0.0529013847980391,0.023276192239414538
c12_s01_cov050_seed00000056_bw025,c12_s01_cov050_seed00000056,flip,fast_gate,12,1,0.5,0.25,56,X,Y,8,9,14,0.8333333333333334,2,"C00,W",True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C02->C00 C02->C03 C02->C04 C02->C06 C02->C08 C02->C09 C02->X C04->C07 C04->C11 C05->C02 C05->C03 C06->C10 C08->C10 W->Y X->Y C00-X C06-C08,0.0007875830000330097,0.0,0.0007875830000330097,,1,14,4,0,0.2261931818181818,0.2339643553540011,0.333964355354001,8,8,3,3,0.014993018570330563,0.006567512177983145
c12_s01_cov050_seed00000057_bw025,c12_s01_cov050_seed00000057,flip,fast_gate,12,1,0.5,0.25,57,X,Y,7,7,13,0.8235294117647058,2,"C00,W",True,3,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C05 C00->Y C02->C03 C02->C06 C02->C08 C03->C04 C03->C08 C04->C09 C07->C03 C09->C10 C10->C11 W->Y X->Y C00-C02 C00-X C02-C07 C05-X,0.0053576250000446635,0.0,0.0053576250000446635,,7,81,16,0,0.45294117647058824,0.4409090909090909,0.4409090909090909,7,7,2,4,0.02057587369871074,0.009727214798622597
c12_s01_cov050_seed00000061_bw025,c12_s01_cov050_seed00000061,flip,fast_gate,12,1,0.5,0.25,61,X,Y,6,8,11,0.8125,1,W,True,3,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->Y C02->C04 C04->C06 C04->C07 C06->C09 C06->C10 C06->C11 W->Y X->C08 X->Y C00-X C03-C05 C03-X C06-C07 C09-C11,0.0021485419999862643,0.0,0.0021485419999862643,,3,30,5,0,0.2,0.2,0.2,6,6,3,6,0.0,0.0
c12_s01_cov050_seed00000062_bw025,c12_s01_cov050_seed00000062,flip,fast_gate,12,1,0.5,0.25,62,X,Y,6,5,12,0.8125,2,"C00,W",True,2,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->C09 C00->Y C02->C10 C02->C11 C03->C07 C03->C08 C09->C02 W->Y X->C03 X->C05 X->C06 X->Y C00-C04 C00-X C10-C11,0.0018006249999871216,0.0,0.0018006249999871216,,3,34,5,0,0.8783045977011493,0.9022960429897411,0.9022960429897411,6,6,3,5,0.020692507064192994,0.008055677327870202
c12_s01_cov050_seed00000072_bw025,c12_s01_cov050_seed00000072,flip,fast_gate,12,1,0.5,0.25,72,X,Y,7,7,13,0.8235294117647058,2,"C00,W",True,4,ok,e1_ladder,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)","(('C00', 'C02'), ('C00', 'C04'), ('C00', 'C10'), ('C00', 'Y'), ('C02', 'C06'), ('C02', 'C07'), ('C04', 'C11'), ('C06', 'C08'), ('C08', 'C09'), ('W', 'Y'), ('X', 'C06'), ('X', 'Y'))",0.005938791999994919,0.065556249999986,0.07149504199998091,,17,92,17,0,0.4241379310344827,0.4444444444444445,0.4444444444444445,7,7,2,5,0.018020448428511422,0.007980477846030877
