instance_id,base_instance_id,arm,gate,component_size,separation,coverage,base_wrongness,n_tiers,seed,x,y,n_k,shd_truth,shd_cpdag,undirected_fraction,z_size,z_star,s0_ok,r_val,r_status,r_method,r_oracle,r_exact,r_assumes,r_witness,r_search_seconds,r_ladder_seconds,r_total_seconds,wall_until_timeout_s,r_stat_elements_visited,r_stat_closures,r_stat_validity_checks,r_stat_extensions_enumerated,AUC_frac,AUC_abs,n_depths_evaluated,n_depths_all_contradictory
c08_s01_cov100_seed00000023_tiered_nt2,c08_s01_cov100_seed00000023,tiered,fast_gate,8,1,,,2,23,X,Y,6,3,6,0.75,2,"C00,W",True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C03 C00->C06 C00->Y C02->C03 C02->C04 C02->C06 W->Y X->Y C00-C02 C00-C05 C00-C07 C00-X,0.0004761669999879814,0.0,0.0004761669999879814,,1,6,5,0,0.7552953434581477,3.6818575643198166,8,3
c08_s01_cov100_seed00000024_tiered_nt2,c08_s01_cov100_seed00000024,tiered,fast_gate,8,1,,,2,24,X,Y,4,3,5,0.7272727272727273,2,"C00,W",True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C06 C00->Y C02->C05 C03->C06 C06->C07 W->Y X->Y C00-C02 C00-C03 C00-C04 C00-X,0.00040179200004786253,0.0,0.00040179200004786253,,1,5,4,0,0.706651810921844,4.141414236895917,7,1
c08_s01_cov100_seed00000047_tiered_nt2,c08_s01_cov100_seed00000047,tiered,fast_gate,8,1,,,2,47,X,Y,3,3,4,0.7,2,"C00,W",True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C02->C03 C05->C06 W->Y X->C07 X->Y C00-C02 C00-C04 C00-C05 C00-X,0.00035604100003183703,0.0,0.00035604100003183703,,1,4,4,0,0.4980942908283059,2.111564705859127,6,1
c08_s01_cov100_seed00000068_tiered_nt2,c08_s01_cov100_seed00000068,tiered,fast_gate,8,1,,,2,68,X,Y,1,3,4,0.7,2,"C00,W",True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C03->C04 C03->C05 W->Y X->C03 X->Y C00-C02 C00-C06 C00-C07 C00-X,0.00032770799998615985,0.0,0.00032770799998615985,,1,4,2,0,0.8306794820932666,2.1219378065019026,8,3
c08_s01_cov100_seed00000112_tiered_nt2,c08_s01_cov100_seed00000112,tiered,fast_gate,8,1,,,2,112,X,Y,4,3,6,0.75,2,"C00,W",True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C04 C00->Y C03->C04 C03->C06 C04->C06 C06->C07 W->Y X->Y C00-C02 C00-C03 C00-C05 C00-X,0.00046345900000233087,0.0,0.00046345900000233087,,1,6,3,0,0.7413202309951162,4.781726563917784,8,2
c08_s01_cov100_seed00000141_tiered_nt2,c08_s01_cov100_seed00000141,tiered,fast_gate,8,1,,,2,141,X,Y,6,3,6,0.75,2,"C00,W",True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C03 C00->C06 C00->Y C02->C03 C02->C04 C02->C06 W->Y X->Y C00-C02 C00-C05 C00-C07 C00-X,0.0003618749999532156,0.0,0.0003618749999532156,,1,6,5,0,0.7293525488215884,3.68826649125685,7,2
c08_s01_cov100_seed00000002_tiered_nt3,c08_s01_cov100_seed00000002,tiered,fast_gate,8,1,,,3,2,X,Y,6,3,7,0.7692307692307693,2,"C00,W",True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->C06 C00->C07 C00->Y C05->C06 W->Y X->C04 X->C07 X->Y C00-C03 C00-C05 C00-X C02-X,0.0006185830000049464,0.0,0.0006185830000049464,,1,7,4,0,0.6894416323948118,4.342771660712494,9,3
c08_s01_cov100_seed00000011_tiered_nt3,c08_s01_cov100_seed00000011,tiered,fast_gate,8,1,,,3,11,X,Y,7,2,7,0.75,2,"C00,W",True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C04 C00->C05 C00->C06 C00->C07 C00->Y C02->C04 C03->C06 W->Y X->Y C00-C02 C00-C03 C00-X,0.0005909579999752168,0.0,0.0005909579999752168,,1,7,4,0,0.8486345207762446,4.290599692592716,9,4
c08_s01_cov100_seed00000014_tiered_nt3,c08_s01_cov100_seed00000014,tiered,fast_gate,8,1,,,3,14,X,Y,3,2,5,0.7,2,"C00,W",True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C02->C03 C04->C05 C05->C07 W->Y X->C04 X->Y C00-C02 C00-C06 C00-X,0.0003286660000867414,0.0,0.0003286660000867414,,1,5,3,0,0.7043749170627129,2.8983488825020007,8,4
c08_s01_cov100_seed00000019_tiered_nt3,c08_s01_cov100_seed00000019,tiered,fast_gate,8,1,,,3,19,X,Y,5,2,6,0.7272727272727273,2,"C00,W",True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C02->C03 C04->C06 C05->C07 W->Y X->C02 X->C03 X->Y C00-C04 C00-C05 C00-X,0.0003865830001359427,0.0,0.0003865830001359427,,1,6,5,0,0.5835971650300918,3.1535041178333865,8,3
c08_s01_cov100_seed00000020_tiered_nt3,c08_s01_cov100_seed00000020,tiered,fast_gate,8,1,,,3,20,X,Y,6,2,7,0.75,2,"C00,W",True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C03 C00->C07 C00->Y C02->C05 W->Y X->C02 X->C03 X->C05 X->Y C00-C04 C00-C06 C00-X,0.0004429580001215072,0.0,0.0004429580001215072,,1,7,4,0,0.7737166999666998,3.94948288661524,9,4
c08_s01_cov100_seed00000021_tiered_nt3,c08_s01_cov100_seed00000021,tiered,fast_gate,8,1,,,3,21,X,Y,5,2,6,0.7272727272727273,2,"C00,W",True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C06 C00->Y C02->C03 C04->C07 W->Y X->C04 X->C06 X->Y C00-C02 C00-C05 C00-X,0.00039737499992043013,0.0,0.00039737499992043013,,1,6,4,0,0.8474351541979311,3.3821839098936173,7,3
c08_s01_cov100_seed00000022_tiered_nt3,c08_s01_cov100_seed00000022,tiered,fast_gate,8,1,,,3,22,X,Y,5,4,5,0.75,2,"C00,W",True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->C03 C00->Y C02->C04 C05->C06 W->Y X->Y C00-C05 C00-C07 C00-X C02-X C03-X,0.0005717090000416647,0.0,0.0005717090000416647,,1,5,3,0,0.6057087228842208,3.410376067682129,9,4
c08_s01_cov100_seed00000023_tiered_nt3,c08_s01_cov100_seed00000023,tiered,fast_gate,8,1,,,3,23,X,Y,7,2,7,0.75,2,"C00,W",True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C03 C00->C06 C00->C07 C00->Y C02->C03 C02->C04 C02->C06 W->Y X->Y C00-C02 C00-C05 C00-X,0.0004947499999161664,0.0,0.0004947499999161664,,1,7,5,0,0.8617252648961056,3.4452362026002263,10,6
c08_s01_cov100_seed00000024_tiered_nt3,c08_s01_cov100_seed00000024,tiered,fast_gate,8,1,,,3,24,X,Y,5,2,6,0.7272727272727273,2,"C00,W",True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C04 C00->C06 C00->Y C02->C05 C03->C06 C06->C07 W->Y X->Y C00-C02 C00-C03 C00-X,0.00041175000001203443,0.0,0.00041175000001203443,,1,6,4,0,0.8478593130150621,4.329002447428251,8,3
c08_s01_cov100_seed00000030_tiered_nt3,c08_s01_cov100_seed00000030,tiered,fast_gate,8,1,,,3,30,X,Y,7,2,7,0.75,2,"C00,W",True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C03 C00->C06 C00->Y C02->C03 C02->C04 C05->C06 W->Y X->C07 X->Y C00-C02 C00-C05 C00-X,0.00047983400008888566,0.0,0.00047983400008888566,,1,7,5,0,0.9604400440044005,4.600444513977357,8,3
c08_s01_cov100_seed00000035_tiered_nt3,c08_s01_cov100_seed00000035,tiered,fast_gate,8,1,,,3,35,X,Y,5,2,6,0.7272727272727273,2,"C00,W",True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C04 C00->Y C02->C04 C02->C05 W->Y X->C03 X->C07 X->Y C00-C02 C00-C06 C00-X,0.0003682499998376443,0.0,0.0003682499998376443,,1,6,4,0,0.5927593861364743,3.450035462792463,7,1
c08_s01_cov100_seed00000036_tiered_nt3,c08_s01_cov100_seed00000036,tiered,fast_gate,8,1,,,3,36,X,Y,6,2,6,0.7272727272727273,2,"C00,W",True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C07 C00->Y C02->C05 C03->C04 C03->C07 C05->C06 W->Y X->Y C00-C02 C00-C03 C00-X,0.00041125000007014023,0.0,0.00041125000007014023,,1,6,5,0,0.9449777777777777,3.63285746352413,7,3
c08_s01_cov100_seed00000040_tiered_nt3,c08_s01_cov100_seed00000040,tiered,fast_gate,8,1,,,3,40,X,Y,3,2,5,0.7,2,"C00,W",True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C02->C03 C03->C07 C04->C06 W->Y X->C02 X->Y C00-C04 C00-C05 C00-X,0.00032654200003889855,0.0,0.00032654200003889855,,1,5,3,0,0.6575362663037897,2.734932260107494,7,2
c08_s01_cov100_seed00000044_tiered_nt3,c08_s01_cov100_seed00000044,tiered,fast_gate,8,1,,,3,44,X,Y,7,3,7,0.7692307692307693,2,"C00,W",True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->C04 C00->Y C02->C07 C03->C04 C03->C05 C04->C05 W->Y X->Y C00-C03 C00-C06 C00-X C02-X,0.0005541659998016257,0.0,0.0005541659998016257,,1,7,3,0,0.878700088059488,5.105062995182986,9,3
c08_s01_cov100_seed00000047_tiered_nt3,c08_s01_cov100_seed00000047,tiered,fast_gate,8,1,,,3,47,X,Y,5,2,5,0.7,2,"C00,W",True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C05 C00->Y C02->C03 C05->C06 W->Y X->C07 X->Y C00-C02 C00-C04 C00-X,0.00035404199979893747,0.0,0.00035404199979893747,,1,5,3,0,0.9171498063566095,2.6463240971313815,7,4
c08_s01_cov100_seed00000048_tiered_nt3,c08_s01_cov100_seed00000048,tiered,fast_gate,8,1,,,3,48,X,Y,4,2,5,0.7,2,"C00,W",True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C03->C05 C03->C06 C04->C07 W->Y X->C03 X->Y C00-C02 C00-C04 C00-X,0.000356832999841572,0.0,0.000356832999841572,,1,5,3,0,0.6279431818181818,2.8220075757575755,7,3
c08_s01_cov100_seed00000051_tiered_nt3,c08_s01_cov100_seed00000051,tiered,fast_gate,8,1,,,3,51,X,Y,6,2,7,0.75,2,"C00,W",True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C03 C00->C05 C00->Y C02->C03 C04->C06 W->Y X->C04 X->C05 X->Y C00-C02 C00-C07 C00-X,0.0005032920000758168,0.0,0.0005032920000758168,,1,7,4,0,0.48687635174341926,3.7791454834440175,9,3
c08_s01_cov100_seed00000054_tiered_nt3,c08_s01_cov100_seed00000054,tiered,fast_gate,8,1,,,3,54,X,Y,7,2,7,0.75,2,"C00,W",True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C03 C00->Y C02->C03 C02->C04 C02->C05 C02->C06 C03->C04 W->Y X->Y C00-C02 C00-C07 C00-X,0.0005081669999071892,0.0,0.0005081669999071892,,1,7,5,0,0.9049363445685576,3.5842419653739226,8,4
c08_s01_cov100_seed00000062_tiered_nt3,c08_s01_cov100_seed00000062,tiered,fast_gate,8,1,,,3,62,X,Y,3,2,5,0.7,2,"C00,W",True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C03->C07 W->Y X->C03 X->C05 X->C06 X->Y C00-C02 C00-C04 C00-X,0.00036316699993221846,0.0,0.00036316699993221846,,1,5,2,0,0.6805906114557617,2.9236666797250557,8,2
c08_s01_cov100_seed00000065_tiered_nt3,c08_s01_cov100_seed00000065,tiered,fast_gate,8,1,,,3,65,X,Y,6,2,7,0.75,2,"C00,W",True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C06 C00->Y C03->C04 C05->C07 W->Y X->C05 X->C06 X->C07 X->Y C00-C02 C00-C03 C00-X,0.0005762920000051963,0.0,0.0005762920000051963,,1,7,5,0,0.8335532577203582,3.9096585615854345,9,4
c08_s01_cov100_seed00000000_tiered_nt4,c08_s01_cov100_seed00000000,tiered,fast_gate,8,1,,,4,0,X,Y,6,2,7,0.75,2,"C00,W",True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->C03 C00->Y C03->C05 C04->C07 C05->C06 W->Y X->C03 X->Y C00-C04 C00-X C02-X,0.0005875419999483711,0.0,0.0005875419999483711,,1,7,4,0,0.39086662631154157,3.253237472054969,8,3
c08_s01_cov100_seed00000001_tiered_nt4,c08_s01_cov100_seed00000001,tiered,fast_gate,8,1,,,4,1,X,Y,5,2,6,0.7272727272727273,2,"C00,W",True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C03 C00->Y C03->C04 C04->C05 C05->C07 W->Y X->C06 X->Y C00-C02 C00-X C03-X,0.00035216699984630395,0.0,0.00035216699984630395,,1,6,2,0,0.4369854589262179,2.6699888060546386,8,2
c08_s01_cov100_seed00000002_tiered_nt4,c08_s01_cov100_seed00000002,tiered,fast_gate,8,1,,,4,2,X,Y,9,1,9,0.7692307692307693,2,"C00,W",True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->C05 C00->C06 C00->C07 C00->Y C05->C06 W->Y X->C02 X->C04 X->C07 X->Y C00-C03 C00-X,0.000570917000004556,0.0,0.000570917000004556,,1,9,5,0,0.7131753143654036,3.3715612971312536,9,5
c08_s01_cov100_seed00000003_tiered_nt4,c08_s01_cov100_seed00000003,tiered,fast_gate,8,1,,,4,3,X,Y,9,2,9,0.7857142857142857,2,"C00,W",True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->C04 C00->C06 C00->Y C02->C05 C03->C04 C03->C06 C03->C07 C04->C07 W->Y X->Y C00-C03 C00-X C02-X,0.0006305419999534934,0.0,0.0006305419999534934,,1,9,4,0,0.22393954337758806,3.219815014195461,10,5
c08_s01_cov100_seed00000004_tiered_nt4,c08_s01_cov100_seed00000004,tiered,fast_gate,8,1,,,4,4,X,Y,5,1,7,0.7272727272727273,2,"C00,W",True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C02->C03 C03->C04 C03->C06 C04->C06 C04->C07 W->Y X->C02 X->Y C00-C05 C00-X,0.00032129199985320156,0.0,0.00032129199985320156,,1,7,3,0,0.4568917706549221,2.7803604926188727,7,2
c08_s01_cov100_seed00000005_tiered_nt4,c08_s01_cov100_seed00000005,tiered,fast_gate,8,1,,,4,5,X,Y,7,1,8,0.75,2,"C00,W",True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C02->C03 C02->C04 C02->C06 W->Y X->C02 X->C04 X->C05 X->C06 X->Y C00-C07 C00-X,0.0003917500000625296,0.0,0.0003917500000625296,,1,8,4,0,0.1901697865798517,2.0844746638934106,8,3
c08_s01_cov100_seed00000006_tiered_nt4,c08_s01_cov100_seed00000006,tiered,fast_gate,8,1,,,4,6,X,Y,5,1,6,0.7,2,"C00,W",True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C02->C04 C02->C06 C04->C07 W->Y X->C03 X->C05 X->Y C00-C02 C00-X,0.00024587500001871376,0.0,0.00024587500001871376,,1,6,4,0,0.33394119427056845,2.1589763576189367,7,3
c08_s01_cov100_seed00000007_tiered_nt4,c08_s01_cov100_seed00000007,tiered,fast_gate,8,1,,,4,7,X,Y,5,1,6,0.7,2,"C00,W",True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C03->C04 C05->C06 W->Y X->C02 X->C03 X->C05 X->Y C00-C07 C00-X,0.00024379100000260223,0.0,0.00024379100000260223,,1,6,2,0,0.3300418381477165,2.141148235219637,7,3
c08_s01_cov100_seed00000008_tiered_nt4,c08_s01_cov100_seed00000008,tiered,fast_gate,8,1,,,4,8,X,Y,6,1,7,0.7272727272727273,2,"C00,W",True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C02->C04 C03->C05 C03->C06 C03->C07 C05->C07 W->Y X->C02 X->Y C00-C03 C00-X,0.00035099999990961805,0.0,0.00035099999990961805,,1,7,5,0,0.618539391804626,2.9642448074495915,8,4
c08_s01_cov100_seed00000010_tiered_nt4,c08_s01_cov100_seed00000010,tiered,fast_gate,8,1,,,4,10,X,Y,6,2,7,0.75,2,"C00,W",True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->C05 C00->Y C02->C03 C02->C04 C04->C06 W->Y X->C05 X->Y C00-C07 C00-X C02-X,0.00045045800015941495,0.0,0.00045045800015941495,,1,7,3,0,0.3776094845903612,3.1213807562851392,9,3
c08_s01_cov100_seed00000011_tiered_nt4,c08_s01_cov100_seed00000011,tiered,fast_gate,8,1,,,4,11,X,Y,8,1,8,0.75,2,"C00,W",True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C03 C00->C04 C00->C05 C00->C06 C00->C07 C00->Y C02->C04 C03->C06 W->Y X->Y C00-C02 C00-X,0.0005833749999055726,0.0,0.0005833749999055726,,1,8,4,0,0.9581049299149018,4.604083689247977,9,4
c08_s01_cov100_seed00000012_tiered_nt4,c08_s01_cov100_seed00000012,tiered,fast_gate,8,1,,,4,12,X,Y,8,1,9,0.7692307692307693,2,"C00,W",True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C03 C00->C05 C00->C06 C00->Y C04->C05 C04->C06 C06->C07 W->Y X->C02 X->C03 X->Y C00-C04 C00-X,0.0004981669999324367,0.0,0.0004981669999324367,,1,9,5,0,0.9015592452713129,4.2093053507163685,9,4
c08_s01_cov100_seed00000014_tiered_nt4,c08_s01_cov100_seed00000014,tiered,fast_gate,8,1,,,4,14,X,Y,5,1,6,0.7,2,"C00,W",True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C06 C00->Y C02->C03 C04->C05 C05->C07 W->Y X->C04 X->Y C00-C02 C00-X,0.00028108299989071384,0.0,0.00028108299989071384,,1,6,3,0,0.45390277968585424,2.732993314099922,7,3
c08_s01_cov100_seed00000015_tiered_nt4,c08_s01_cov100_seed00000015,tiered,fast_gate,8,1,,,4,15,X,Y,6,1,7,0.7272727272727273,2,"C00,W",True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C05 C00->Y C02->C03 C04->C05 C04->C06 C04->C07 W->Y X->C02 X->Y C00-C04 C00-X,0.0003564999999525753,0.0,0.0003564999999525753,,1,7,5,0,0.8783434597388086,4.2583548786824075,8,3
c08_s01_cov100_seed00000016_tiered_nt4,c08_s01_cov100_seed00000016,tiered,fast_gate,8,1,,,4,16,X,Y,6,1,7,0.7272727272727273,2,"C00,W",True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C02->C03 C02->C05 C06->C07 W->Y X->C02 X->C03 X->C04 X->Y C00-C06 C00-X,0.00036029100010637194,0.0,0.00036029100010637194,,1,7,4,0,0.2655411255411256,2.4592599348217328,7,2
c08_s01_cov100_seed00000018_tiered_nt4,c08_s01_cov100_seed00000018,tiered,fast_gate,8,1,,,4,18,X,Y,6,1,8,0.75,2,"C00,W",True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C03 C00->Y C03->C05 C03->C06 C03->C07 C05->C07 W->Y X->C02 X->C03 X->Y C00-C04 C00-X,0.0004249170001457969,0.0,0.0004249170001457969,,1,8,4,0,0.46682093722592166,3.689165150779114,8,2
c08_s01_cov100_seed00000019_tiered_nt4,c08_s01_cov100_seed00000019,tiered,fast_gate,8,1,,,4,19,X,Y,7,1,7,0.7272727272727273,2,"C00,W",True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C05 C00->Y C02->C03 C04->C06 C05->C07 W->Y X->C02 X->C03 X->Y C00-C04 C00-X,0.00032450000003336754,0.0,0.00032450000003336754,,1,7,4,0,0.9351193633952255,3.430048816328564,6,2
c08_s01_cov100_seed00000020_tiered_nt4,c08_s01_cov100_seed00000020,tiered,fast_gate,8,1,,,4,20,X,Y,6,2,7,0.75,2,"C00,W",True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C03 C00->C06 C00->C07 C00->Y C02->C05 W->Y X->C02 X->C05 X->Y C00-C04 C00-X C03-X,0.00043004200006180326,0.0,0.00043004200006180326,,1,7,3,0,0.5037186602398709,3.4011948925605364,10,5
c08_s01_cov100_seed00000021_tiered_nt4,c08_s01_cov100_seed00000021,tiered,fast_gate,8,1,,,4,21,X,Y,7,1,7,0.7272727272727273,2,"C00,W",True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C05 C00->C06 C00->Y C02->C03 C04->C07 W->Y X->C04 X->C06 X->Y C00-C02 C00-X,0.0003458749999936117,0.0,0.0003458749999936117,,1,7,4,0,0.2635031635031635,2.643371087685273,7,3
c08_s01_cov100_seed00000022_tiered_nt4,c08_s01_cov100_seed00000022,tiered,fast_gate,8,1,,,4,22,X,Y,8,1,8,0.75,2,"C00,W",True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->C03 C00->C07 C00->Y C02->C04 C05->C06 W->Y X->C02 X->C03 X->Y C00-C05 C00-X,0.0004260420000719023,0.0,0.0004260420000719023,,1,8,5,0,0.2637538172421893,2.701116458097135,8,4
c08_s04_cov100_seed00000000_tiered_nt2,c08_s04_cov100_seed00000000,tiered,fast_gate,8,4,,,2,0,X,Y,2,5,4,0.75,2,"C00,W",True,2,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C02->C06 C03->C05 W->Y X->Y C00-C01 C00-C07 C01-C02 C02-C03 C03-C06 C03-X C05-X,0.0010019169999395672,0.0,0.0010019169999395672,,3,10,5,0,0.9568466347651372,4.3901480922406035,8,3
c08_s04_cov100_seed00000001_tiered_nt2,c08_s04_cov100_seed00000001,tiered,fast_gate,8,4,,,2,1,X,Y,3,4,4,0.7272727272727273,2,"C00,W",True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C02->C05 C03->C06 C06->C07 W->Y X->Y C00-C01 C01-C02 C02-C03 C03-X C06-X,0.0003580000000056316,0.0,0.0003580000000056316,,1,4,2,0,0.7954296976119409,3.408152733345953,7,3
c08_s04_cov100_seed00000002_tiered_nt2,c08_s04_cov100_seed00000002,tiered,fast_gate,8,4,,,2,2,X,Y,1,4,4,0.7272727272727273,2,"C00,W",True,2,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C03->C05 C03->C07 W->Y X->Y C00-C01 C01-C02 C01-C06 C02-C03 C03-X C05-X,0.0006433749999814609,0.0,0.0006433749999814609,,2,7,3,0,0.9711773355099392,5.101611658840433,8,2
c08_s04_cov100_seed00000003_tiered_nt2,c08_s04_cov100_seed00000003,tiered,fast_gate,8,4,,,2,3,X,Y,3,4,5,0.75,2,"C00,W",True,2,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C07 C00->Y C03->C05 C06->C07 W->Y X->Y C00-C01 C00-C06 C01-C02 C02-C03 C03-X C05-X,0.0012100000001282751,0.0,0.0012100000001282751,,3,13,7,0,0.9038536540240516,4.449559472223575,8,3
c08_s04_cov100_seed00000004_tiered_nt2,c08_s04_cov100_seed00000004,tiered,fast_gate,8,4,,,2,4,X,Y,2,3,4,0.7,2,"C00,W",True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C03->C05 C05->C06 C06->C07 W->Y X->Y C00-C01 C01-C02 C02-C03 C03-X,0.00032875000010790245,0.0,0.00032875000010790245,,1,4,2,0,0.8156206622589128,2.4932698805523086,8,5
c08_s04_cov100_seed00000005_tiered_nt2,c08_s04_cov100_seed00000005,tiered,fast_gate,8,4,,,2,5,X,Y,3,4,4,0.7272727272727273,2,"C00,W",True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C03->C05 C03->C07 W->Y X->C06 X->Y C00-C01 C01-C02 C02-C03 C03-X C07-X,0.0003589579998788395,0.0,0.0003589579998788395,,1,4,2,0,0.5484805800254668,2.1991018552673354,8,4
c08_s04_cov100_seed00000006_tiered_nt2,c08_s04_cov100_seed00000006,tiered,fast_gate,8,4,,,2,6,X,Y,3,3,4,0.7,2,"C00,W",True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C02->C05 C03->C06 W->Y X->C07 X->Y C00-C01 C01-C02 C02-C03 C03-X,0.0003401249998660205,0.0,0.0003401249998660205,,1,4,2,0,0.6030303055878143,2.0897292853863396,7,4
