instance_id,component_size,separation,coverage,base_wrongness,seed,x,y,n_k,z_size,z_star,s0_ok,r_val,r_status,r_method,r_oracle,r_exact,r_assumes,r_witness,r_search_seconds,r_ladder_seconds,r_total_seconds,wall_until_timeout_s,space_n_elements,space_build_seconds,n_samples,n_ok,n_unreachable_in_space,n_not_in_space_bug,n_contradictory,h_max,AUC_claims,AUC_abs_claims,n_d_claims_evaluated,AUC_hops,n_d_hops_evaluated,n_symdiff_compared,n_symdiff_eq_dhops,n_symdiff_gt_dhops,n_symdiff_lt_dhops,frac_symdiff_eq_dhops,frac_symdiff_gt_dhops,frac_symdiff_lt_dhops
c07_s01_cov100_seed00000003_bw000,7,1,1.0,0.0,3,X,Y,9,2,"C00,W",True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->C03 C00->C04 C00->C06 C00->Y C02->C05 C03->C04 C03->C06 W->Y X->C02 X->Y C00-X,0.0004129160000019283,0.0,0.0004129160000019283,,588,2.6741332090000043,900,104,0,0,796,10,0.3834779255831887,3.168112589165221,9,0.7178330441488338,5,104,104,0,0,1.0,0.0,0.0
c07_s01_cov100_seed00000004_bw000,7,1,1.0,0.0,4,X,Y,7,2,"C00,W",True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C05 C00->Y C02->C03 C03->C04 C03->C06 C04->C06 W->Y X->C02 X->Y C00-X,0.0002579169999989972,0.0,0.0002579169999989972,,89,0.14634479200000783,700,90,0,0,610,12,0.13630952380952382,0.7440476190476191,7,0.1488095238095238,6,90,90,0,0,1.0,0.0,0.0
c07_s01_cov100_seed00000005_bw000,7,1,1.0,0.0,5,X,Y,8,2,"C00,W",True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C02->C03 C02->C04 C02->C06 W->Y X->C02 X->C04 X->C05 X->C06 X->Y C00-X,0.0002732499999922311,0.0,0.0002732499999922311,,236,0.5872243330000089,800,66,0,0,734,8,0.06222222222222222,0.6222222222222222,8,0.18666666666666668,4,66,66,0,0,1.0,0.0,0.0
c07_s01_cov100_seed00000006_bw000,7,1,1.0,0.0,6,X,Y,6,2,"C00,W",True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->Y C02->C04 C02->C06 W->Y X->C03 X->C05 X->Y C00-X,0.00019008299999256906,0.0,0.00019008299999256906,,37,0.04059329199999695,600,68,0,0,532,4,0.5061007957559682,0.9787798408488064,6,0.47824933687002663,2,68,68,0,0,1.0,0.0,0.0
c07_s01_cov100_seed00000007_bw000,7,1,1.0,0.0,7,X,Y,6,2,"C00,W",True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C03->C04 C05->C06 W->Y X->C02 X->C03 X->C05 X->Y C00-X,0.0002492920000065624,0.0,0.0002492920000065624,,44,0.044229041999997776,600,42,0,0,558,6,0.0,0.0,6,0.0,3,42,42,0,0,1.0,0.0,0.0
c07_s01_cov100_seed00000008_bw000,7,1,1.0,0.0,8,X,Y,6,2,"C00,W",True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C03 C00->Y C02->C04 C03->C05 C03->C06 W->Y X->C02 X->Y C00-X,0.00021449999999845204,0.0,0.00021449999999845204,,32,0.04038029200000892,600,59,0,0,541,6,0.24420677361853835,1.2210338680926918,6,0.46934046345811054,3,59,59,0,0,1.0,0.0,0.0
c07_s01_cov100_seed00000009_bw000,7,1,1.0,0.0,9,X,Y,7,2,"C00,W",True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->Y C02->C03 C02->C04 C03->C05 C05->C06 W->Y X->C02 X->Y C00-X,0.00027954200000124274,0.0,0.00027954200000124274,,110,0.15876599999999996,700,78,0,0,622,12,0.3961538461538462,2.4615384615384617,7,0.39230769230769225,6,78,78,0,0,1.0,0.0,0.0
c07_s01_cov100_seed00000010_bw000,7,1,1.0,0.0,10,X,Y,8,2,"C00,W",True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->C05 C00->Y C02->C03 C02->C04 C04->C06 W->Y X->C02 X->C05 X->Y C00-X,0.00040983300000618783,0.0,0.00040983300000618783,,137,0.3276349579999902,800,60,0,0,740,10,0.26187403993855607,1.8854070660522273,8,0.4351459293394777,5,60,60,0,0,1.0,0.0,0.0
c07_s01_cov100_seed00000011_bw000,7,1,1.0,0.0,11,X,Y,8,2,"C00,W",True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->C03 C00->C04 C00->C05 C00->C06 C00->Y C02->C04 C03->C06 W->Y X->Y C00-X,0.0002922500000011041,0.0,0.0002922500000011041,,472,1.4174745000000115,800,139,0,0,661,8,0.9379021879021879,3.545688545688546,8,0.8708494208494209,4,139,139,0,0,1.0,0.0,0.0
c07_s01_cov100_seed00000012_bw000,7,1,1.0,0.0,12,X,Y,9,2,"C00,W",True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C03 C00->C04 C00->C05 C00->C06 C00->Y C04->C05 C04->C06 W->Y X->C02 X->C03 X->Y C00-X,0.00046979100000044127,0.0,0.00046979100000044127,,588,2.7023304590000095,900,107,0,0,793,8,0.3915964912280701,2.2016791979949875,9,0.5735989974937343,4,107,107,0,0,1.0,0.0,0.0
c07_s01_cov100_seed00000013_bw000,7,1,1.0,0.0,13,X,Y,8,2,"C00,W",True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C02->C03 C02->C04 C03->C04 C03->C06 C04->C06 W->Y X->C02 X->C05 X->Y C00-X,0.0002566249999915726,0.0,0.0002566249999915726,,128,0.3209458750000067,800,70,0,0,730,14,0.05161290322580645,0.5161290322580645,8,0.1032258064516129,7,70,70,0,0,1.0,0.0,0.0
c07_s01_cov100_seed00000014_bw000,7,1,1.0,0.0,14,X,Y,6,2,"C00,W",True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->C06 C00->Y C02->C03 C04->C05 W->Y X->C04 X->Y C00-X,0.00020520799999701467,0.0,0.00020520799999701467,,34,0.03891812499999503,600,77,0,0,523,6,0.21706349206349204,1.0853174603174602,6,0.4648809523809524,3,77,77,0,0,1.0,0.0,0.0
c07_s01_cov100_seed00000000_bw010,7,1,1.0,0.1,0,X,Y,8,2,"C00,W",True,2,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->C03 C00->C04 C00->Y C03->C05 C05->C06 W->Y X->C03 X->Y C00-X C02-X,0.0006307499999991251,0.0,0.0006307499999991251,,141,0.35756537499999297,800,69,0,0,731,12,0.2943589743589744,2.405128205128205,8,0.4476923076923077,6,69,69,0,0,1.0,0.0,0.0
c07_s01_cov100_seed00000002_bw010,7,1,1.0,0.1,2,X,Y,8,2,"C00,W",True,2,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->C05 C00->C06 C00->Y C05->C06 W->Y X->C02 X->C04 X->Y C00-C03 C00-X,0.0011585419999988744,0.0,0.0011585419999988744,,370,0.9005839579999986,800,98,0,0,702,10,0.6539289399970513,3.5693645879404388,8,0.7567300604452308,5,98,98,0,0,1.0,0.0,0.0
c07_s01_cov100_seed00000003_bw010,7,1,1.0,0.1,3,X,Y,9,2,"C00,W",True,2,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->C03 C00->C04 C00->C06 C00->Y C02->C05 C03->C04 C03->C06 W->Y X->Y C00-X C02-X,0.0014836669999880314,0.0,0.0014836669999880314,,588,3.226080875000008,900,92,0,0,808,8,0.525,2.6785714285714284,9,0.725,4,92,92,0,0,1.0,0.0,0.0
c07_s01_cov100_seed00000004_bw010,7,1,1.0,0.1,4,X,Y,7,2,"C00,W",True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C05 C00->Y C02->C03 C03->C04 C03->C06 C06->C04 W->Y X->C02 X->Y C00-X,0.0002545419999933074,0.0,0.0002545419999933074,,89,0.15156262499999684,700,92,0,0,608,12,0.13017543859649122,0.8350877192982455,7,0.16701754385964912,6,92,92,0,0,1.0,0.0,0.0
c07_s01_cov100_seed00000005_bw010,7,1,1.0,0.1,5,X,Y,8,2,"C00,W",True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C02->C03 C02->C06 C04->C02 W->Y X->C02 X->C04 X->C05 X->C06 X->Y C00-X,0.0002868329999898833,0.0,0.0002868329999898833,,236,0.6020936249999949,800,65,0,0,735,10,0.09337606837606838,0.7029914529914529,8,0.18782051282051282,5,65,65,0,0,1.0,0.0,0.0
c07_s01_cov100_seed00000006_bw010,7,1,1.0,0.1,6,X,Y,6,2,"C00,W",True,2,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C02->C04 C02->C06 W->Y X->C03 X->C05 X->Y C00-C02 C00-X,0.0009086660000008351,0.0,0.0009086660000008351,,37,0.04155025000000023,600,83,0,0,517,6,0.2,1.0,6,0.5,3,83,83,0,0,1.0,0.0,0.0
c07_s01_cov100_seed00000008_bw010,7,1,1.0,0.1,8,X,Y,6,1,W,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C03 C00->Y C02->C04 C03->C05 C03->C06 W->Y X->C02 X->Y C00-X,0.00026649999999506235,0.0,0.00026649999999506235,,32,0.04172920800000668,600,61,0,0,539,6,0.20571428571428568,1.0285714285714285,6,0.3999999999999999,3,61,61,0,0,1.0,0.0,0.0
c07_s01_cov100_seed00000011_bw010,7,1,1.0,0.1,11,X,Y,8,1,W,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->C03 C00->C04 C00->C05 C00->C06 C00->Y C02->C04 C03->C06 W->Y X->Y C00-X,0.00028462500000614455,0.0,0.00028462500000614455,,472,1.4737650419999966,800,79,0,0,721,10,0.10040760869565217,0.8301630434782609,8,0.23165760869565216,5,79,79,0,0,1.0,0.0,0.0
c07_s01_cov100_seed00000012_bw010,7,1,1.0,0.1,12,X,Y,9,2,"C00,W",True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C03 C00->C04 C00->C05 C00->C06 C00->Y C04->C06 C05->C04 W->Y X->C02 X->C03 X->Y C00-X,0.0003425830000054475,0.0,0.0003425830000054475,,588,2.6981120410000017,900,98,0,0,802,10,0.2600065466448445,2.3000654664484452,9,0.534481178396072,5,98,98,0,0,1.0,0.0,0.0
c07_s01_cov100_seed00000014_bw010,7,1,1.0,0.1,14,X,Y,6,2,"C00,W",True,2,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->Y C02->C03 C04->C05 W->Y X->C04 X->Y C00-C06 C00-X,0.00039908399999433186,0.0,0.00039908399999433186,,34,0.03950479099999882,600,29,0,0,571,8,0.38,2.1,6,0.5900000000000001,4,29,29,0,0,1.0,0.0,0.0
c07_s01_cov100_seed00000015_bw010,7,1,1.0,0.1,15,X,Y,7,2,"C00,W",True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C04 C00->C05 C00->Y C02->C03 C04->C06 C05->C04 W->Y X->C02 X->Y C00-X,0.000262375000005477,0.0,0.000262375000005477,,92,0.13131520800000374,700,79,0,0,621,8,0.4797478991596639,1.8546218487394959,7,0.47638655462184865,4,79,79,0,0,1.0,0.0,0.0
c07_s01_cov100_seed00000016_bw010,7,1,1.0,0.1,16,X,Y,7,2,"C00,W",True,2,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C02->C03 C02->C05 W->Y X->C02 X->C03 X->C04 X->Y C00-C06 C00-X,0.0005350829999883899,0.0,0.0005350829999883899,,114,0.16825795900000173,700,62,0,0,638,10,0.3,2.0,7,0.5,5,62,62,0,0,1.0,0.0,0.0
c07_s01_cov100_seed00000021_bw010,7,1,1.0,0.1,21,X,Y,7,2,"C00,W",True,2,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->C06 C00->Y C02->C03 W->Y X->C04 X->C06 X->Y C00-C05 C00-X,0.0007216249999970614,0.0,0.0007216249999970614,,114,0.16657929100000501,700,80,0,0,620,8,0.5047778308647872,2.388437649307215,7,0.6429049211657908,4,80,80,0,0,1.0,0.0,0.0
c07_s01_cov100_seed00000022_bw010,7,1,1.0,0.1,22,X,Y,8,2,"C00,W",True,2,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->C03 C00->Y C02->C04 C05->C06 W->Y X->C02 X->C03 X->Y C00-C05 C00-X,0.0015157079999994494,0.0,0.0015157079999994494,,162,0.4593413330000118,800,68,0,0,732,10,0.2683333333333333,2.0166666666666666,8,0.5033333333333332,5,68,68,0,0,1.0,0.0,0.0
c07_s01_cov100_seed00000023_bw010,7,1,1.0,0.1,23,X,Y,8,2,"C00,W",True,2,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C03 C00->C05 C00->C06 C00->Y C02->C03 C02->C04 C02->C06 W->Y X->Y C00-C02 C00-X,0.0008509580000009009,0.0,0.0008509580000009009,,236,0.6326279590000041,800,91,0,0,709,6,0.915,2.783333333333333,8,0.9433333333333334,3,91,91,0,0,1.0,0.0,0.0
c07_s01_cov100_seed00000007_bw025,7,1,1.0,0.25,7,X,Y,6,1,W,True,2,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C03->C04 C05->C06 W->Y X->C02 X->C03 X->Y C00-X C05-X,0.0005499589999971022,0.0,0.0005499589999971022,,44,0.04330416700000228,600,54,0,0,546,6,0.93,2.65,6,0.8950000000000001,3,54,54,0,0,1.0,0.0,0.0
c07_s01_cov100_seed00000024_bw025,7,1,1.0,0.25,24,X,Y,7,2,"C00,W",True,3,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->C04 C00->Y C02->C05 C03->C06 W->Y X->Y C00-C03 C00-C06 C00-X,0.001154208999992079,0.0,0.001154208999992079,,144,0.21756966700000646,700,57,0,0,643,10,0.9107142857142858,4.482142857142858,7,0.8964285714285714,5,57,57,0,0,1.0,0.0,0.0
c07_s01_cov100_seed00000026_bw025,7,1,1.0,0.25,26,X,Y,9,1,W,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->Y C02->C04 C02->C05 C03->C00 C03->C06 W->Y X->C00 X->C02 X->C06 X->Y C03-X,0.0002929580000028409,0.0,0.0002929580000028409,,165,0.810619334000009,900,67,0,0,833,10,0.0701280227596017,0.701280227596017,9,0.20512091038406827,5,67,67,0,0,1.0,0.0,0.0
c07_s01_cov100_seed00000029_bw025,7,1,1.0,0.25,29,X,Y,8,2,"C00,W",True,2,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C02->C04 C02->C06 C05->C02 W->Y X->C02 X->C04 X->C05 X->Y C00-C03 C00-X,0.0008948340000074495,0.0,0.0008948340000074495,,196,0.5079767499999974,800,55,0,0,745,12,0.3022222222222222,2.1222222222222222,8,0.4022222222222222,6,55,55,0,0,1.0,0.0,0.0
c07_s01_cov100_seed00000035_bw025,7,1,1.0,0.25,35,X,Y,7,2,"C00,W",True,2,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->C06 C00->Y C02->C05 C04->C02 W->Y X->C03 X->Y C00-C04 C00-X,0.0005196670000060521,0.0,0.0005196670000060521,,114,0.16992000000000473,700,52,0,0,648,8,0.7773809523809524,3.1904761904761907,7,0.8238095238095238,4,52,52,0,0,1.0,0.0,0.0
c07_s01_cov100_seed00000037_bw025,7,1,1.0,0.25,37,X,Y,8,1,W,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->C03 C00->Y C02->C03 C03->C04 C03->C05 C03->C06 C06->C05 W->Y X->Y C00-X,0.0002671249999934844,0.0,0.0002671249999934844,,370,1.0024673749999948,800,102,0,0,698,14,0.10285714285714284,0.8285714285714285,8,0.1457142857142857,7,102,102,0,0,1.0,0.0,0.0
c07_s01_cov100_seed00000038_bw025,7,1,1.0,0.25,38,X,Y,8,1,W,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C02->C00 C03->C05 C03->C06 W->Y X->C00 X->C03 X->C04 X->C05 X->Y C02-X,0.0003522500000059381,0.0,0.0003522500000059381,,370,1.0397167910000036,800,104,0,0,696,8,0.6693548387096776,2.6518817204301075,8,0.6705645161290323,4,104,104,0,0,1.0,0.0,0.0
c07_s01_cov100_seed00000041_bw025,7,1,1.0,0.25,41,X,Y,7,1,W,True,2,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C02->C03 C04->C05 C05->C06 W->Y X->C02 X->C03 X->Y C00-X C04-X,0.0006529169999964779,0.0,0.0006529169999964779,,110,0.18165670799999134,700,83,0,0,617,8,0.9227272727272726,3.4772727272727275,7,0.8681818181818184,4,83,83,0,0,1.0,0.0,0.0
c07_s01_cov100_seed00000047_bw025,7,1,1.0,0.25,47,X,Y,6,2,"C00,W",True,3,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->C04 C00->Y C02->C03 W->Y X->Y C00-C05 C00-X C05-C06,0.0008000830000014503,0.0,0.0008000830000014503,,44,0.046721957999992014,600,43,0,0,557,8,0.968421052631579,3.6842105263157894,6,0.9368421052631579,4,43,43,0,0,1.0,0.0,0.0
c07_s01_cov100_seed00000048_bw025,7,1,1.0,0.25,48,X,Y,6,1,W,True,2,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->C04 C00->Y C03->C05 C03->C06 W->Y X->Y C00-X C03-X,0.00041349999999340525,0.0,0.00041349999999340525,,37,0.04563145899999199,600,73,0,0,527,6,0.2,1.0,6,0.5,3,73,73,0,0,1.0,0.0,0.0
c07_s01_cov100_seed00000064_bw025,7,1,1.0,0.25,64,X,Y,8,2,"C00,W",True,2,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C02->C03 C05->C02 C05->C06 W->Y X->C02 X->C03 X->C05 X->Y C00-C04 C00-X,0.000868417000006616,0.0,0.000868417000006616,,162,0.40078845800000806,800,48,0,0,752,12,0.28545454545454546,2.1272727272727274,8,0.3854545454545455,6,48,48,0,0,1.0,0.0,0.0
c07_s01_cov100_seed00000065_bw025,7,1,1.0,0.25,65,X,Y,7,2,"C00,W",True,3,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C03 C00->C06 C00->Y C03->C04 W->Y X->C05 X->Y C00-C02 C00-X C06-X,0.0012224590000045055,0.0,0.0012224590000045055,,114,0.16630504200000473,700,86,0,0,614,10,0.44743589743589746,2.8910256410256414,7,0.6782051282051281,5,86,86,0,0,1.0,0.0,0.0
c07_s01_cov100_seed00000068_bw025,7,1,1.0,0.25,68,X,Y,6,1,W,True,2,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->C06 C00->Y C03->C04 C03->C05 W->Y X->Y C00-X C03-X,0.0004936659999970061,0.0,0.0004936659999970061,,37,0.04526887499999077,600,54,0,0,546,6,0.2,1.0,6,0.5,3,54,54,0,0,1.0,0.0,0.0
c07_s01_cov100_seed00000070_bw025,7,1,1.0,0.25,70,X,Y,7,1,W,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C04 C00->Y C04->C05 C06->C02 W->Y X->C02 X->C03 X->C06 X->Y C00-X,0.00032724999999800275,0.0,0.00032724999999800275,,110,0.20058308400000158,700,90,0,0,610,8,0.2804821600771456,1.6671166827386692,7,0.4601350048216008,4,90,90,0,0,1.0,0.0,0.0
c07_s01_cov100_seed00000079_bw025,7,1,1.0,0.25,79,X,Y,8,1,W,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C04 C00->C06 C00->Y C02->C00 C02->C03 C04->C05 W->Y X->C00 X->C04 X->Y C02-X,0.00029504200000474157,0.0,0.00029504200000474157,,140,0.35764691699999673,800,49,0,0,751,10,0.07922705314009662,0.5700483091787439,8,0.14879227053140096,5,49,49,0,0,1.0,0.0,0.0
c07_s04_cov050_seed00000000_bw000,7,4,0.5,0.0,0,X,Y,4,2,"C00,W",True,4,ok,e1_ladder,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)","(('C00', 'Y'), ('C02', 'C06'), ('C03', 'C05'), ('W', 'Y'), ('X', 'Y'))",0.0009765840000000026,0.0897983329999903,0.0907749169999903,,297,0.7101437500000003,400,165,0,0,235,11,0.8,3.0,4,0.8,4,165,165,0,0,1.0,0.0,0.0
c07_s04_cov050_seed00000001_bw000,7,4,0.5,0.0,1,X,Y,4,2,"C00,W",True,4,ok,e1_ladder,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)","(('C00', 'Y'), ('C02', 'C05'), ('C03', 'C06'), ('W', 'Y'), ('X', 'Y'))",0.0008906669999930727,0.01737829099999999,0.018268957999993063,,109,0.17520574999998928,400,169,0,0,231,9,0.8,3.0,4,0.8,4,169,169,0,0,1.0,0.0,0.0
c07_s04_cov050_seed00000002_bw000,7,4,0.5,0.0,2,X,Y,4,2,"C00,W",True,4,ok,e1_ladder,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)","(('C00', 'Y'), ('C01', 'C06'), ('C03', 'C05'), ('W', 'Y'), ('X', 'Y'))",0.0011503750000088075,0.017209292000003984,0.01835966700001279,,102,0.16877254199999925,400,170,0,0,230,9,0.8,3.0,4,0.8,4,170,170,0,0,1.0,0.0,0.0
c07_s04_cov050_seed00000003_bw000,7,4,0.5,0.0,3,X,Y,4,2,"C00,W",True,4,ok,e1_ladder,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)","(('C00', 'Y'), ('C03', 'C05'), ('W', 'Y'), ('X', 'Y'))",0.0007707919999973001,0.018073874999998907,0.018844666999996207,,89,0.17104845899999077,400,155,0,0,245,10,0.8,3.0,4,0.9,4,155,155,0,0,1.0,0.0,0.0
c07_s04_cov050_seed00000004_bw000,7,4,0.5,0.0,4,X,Y,3,2,"C00,W",True,3,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C03->C05 C05->C06 W->Y X->Y C00-C01 C01-C02 C02-C03 C03-X,0.0005892080000080568,0.0,0.0005892080000080568,,34,0.04461362499999666,300,174,0,0,126,7,0.8,2.0,3,0.7810218978102188,2,174,174,0,0,1.0,0.0,0.0
c07_s04_cov050_seed00000005_bw000,7,4,0.5,0.0,5,X,Y,3,2,"C00,W",True,3,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C03->C05 W->Y X->C06 X->Y C00-C01 C01-C02 C02-C03 C03-X,0.0005911660000066377,0.0,0.0005911660000066377,,34,0.04465516700000194,300,174,0,0,126,8,0.8,2.0,3,0.8,3,174,174,0,0,1.0,0.0,0.0
c07_s04_cov050_seed00000006_bw000,7,4,0.5,0.0,6,X,Y,3,2,"C00,W",True,3,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C02->C05 C03->C06 W->Y X->Y C00-C01 C01-C02 C02-C03 C03-X,0.0007430840000068883,0.0,0.0007430840000068883,,40,0.04584549999999865,300,169,0,0,131,7,0.8,2.0,3,0.9,3,169,169,0,0,1.0,0.0,0.0
c07_s04_cov050_seed00000007_bw000,7,4,0.5,0.0,7,X,Y,3,2,"C00,W",True,3,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C03->C06 W->Y X->C05 X->Y C00-C01 C01-C02 C02-C03 C03-X,0.0006168750000057344,0.0,0.0006168750000057344,,34,0.045755834000004825,300,157,0,0,143,8,0.8,2.0,3,0.8,3,157,157,0,0,1.0,0.0,0.0
c07_s04_cov050_seed00000008_bw000,7,4,0.5,0.0,8,X,Y,3,2,"C00,W",True,3,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C03->C05 W->Y X->Y C00-C01 C01-C02 C01-C06 C02-C03 C03-X,0.0005777499999908287,0.0,0.0005777499999908287,,37,0.04459033300000215,300,168,0,0,132,8,0.8,2.0,3,0.9,3,168,168,0,0,1.0,0.0,0.0
c07_s04_cov050_seed00000009_bw000,7,4,0.5,0.0,9,X,Y,4,2,"C00,W",True,4,ok,e1_ladder,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)","(('C00', 'Y'), ('C02', 'C05'), ('W', 'Y'), ('X', 'Y'))",0.0007547919999950636,0.018557041999997637,0.0193118339999927,,92,0.146608999999998,400,181,0,0,219,11,0.8,3.0,4,0.8,4,181,181,0,0,1.0,0.0,0.0
c07_s04_cov050_seed00000010_bw000,7,4,0.5,0.0,10,X,Y,4,2,"C00,W",True,4,ok,e1_ladder,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)","(('C00', 'Y'), ('C03', 'C05'), ('C05', 'C06'), ('W', 'Y'), ('X', 'C06'), ('X', 'Y'))",0.0009045420000006743,0.018312708999999927,0.0192172510000006,,113,0.34417245800000273,400,174,0,0,226,11,0.8,3.0,4,0.8,4,174,174,0,0,1.0,0.0,0.0
c07_s04_cov050_seed00000011_bw000,7,4,0.5,0.0,11,X,Y,3,2,"C00,W",True,3,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y W->Y X->Y C00-C01 C00-C05 C00-C06 C01-C02 C02-C03 C03-X,0.0005199169999912101,0.0,0.0005199169999912101,,32,0.04484745800000667,300,170,0,0,130,9,0.8,2.0,3,0.8,3,170,170,0,0,1.0,0.0,0.0
