instance_id,base_instance_id,arm,gate,component_size,separation,separation_status,coverage,base_wrongness,n_tiers,seed,x,y,n_k,shd_truth,shd_cpdag,k_g0,undirected_fraction,z_size,z_star,phi_1,phi_1_n_broken,phi_1_n_inconsistent,r_claim,r_claim_censored,r_claim_cap,s0_ok,r_val,r_status,r_method,r_oracle,r_exact,r_assumes,r_witness,r_search_seconds,r_ladder_seconds,r_total_seconds,wall_until_timeout_s,r_stat_elements_visited,r_stat_closures,r_stat_validity_checks,r_stat_extensions_enumerated,AUC_frac,AUC_abs,n_depths_evaluated,n_depths_all_contradictory,anchor,n_admissible_queries
u2_c12_seed00000021_xC09_tiered_nt4,u2_c12_seed00000021_xC09,tiered_unconfounded,fast_gate,12,2,measured,,,4,21,C09,Y,10,3,11,11,0.8235294117647058,2,"C00,W",0.0,0,0,2,0,3,True,3,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (proved: Anti-Exchange Case B, THEOREMS.md section 4)",C00->C05 C00->Y C01->C04 C02->C03 C04->C07 C04->C08 C06->C10 C09->C10 C09->C11 C09->Y W->Y C00-C01 C00-C02 C00-C06 C01-C06 C06-C09 C07-C08,0.009750375000294298,0.0,0.010106333007570356,,18,170,49,0,0.9899899312269925,5.8913264428801115,12,6,C00,11
u2_c12_seed00000024_xC05_tiered_nt3,u2_c12_seed00000024_xC05,tiered_unconfounded,fast_gate,12,2,measured,,,3,24,C05,Y,8,4,9,9,0.8125,2,"C00,W",0.125,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (proved: Anti-Exchange Case B, THEOREMS.md section 4)",C00->C04 C00->C06 C00->Y C03->C06 C03->C08 C05->Y C06->C07 C06->C11 C07->C09 C07->C10 W->Y C00-C01 C00-C02 C00-C03 C02-C05 C09-C10,0.0006752499903086573,0.0,0.0011525829904712737,,1,9,4,0,0.9350137549412102,6.419506651435961,11,4,C00,6
u2_c12_seed00000024_xC05_tiered_nt4,u2_c12_seed00000024_xC05,tiered_unconfounded,fast_gate,12,2,measured,,,4,24,C05,Y,8,3,10,10,0.8125,2,"C00,W",0.125,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (proved: Anti-Exchange Case B, THEOREMS.md section 4)",C00->C03 C00->C04 C00->C06 C00->Y C03->C06 C03->C08 C05->Y C06->C07 C06->C11 C07->C09 C07->C10 W->Y C00-C01 C00-C02 C02-C05 C09-C10,0.0005436659994302318,0.0,0.000939081990509294,,1,10,3,0,0.9605372466766273,5.639863740680506,12,6,C00,6
u2_c12_seed00000025_xC08_tiered_nt3,u2_c12_seed00000025_xC08,tiered_unconfounded,fast_gate,12,2,measured,,,3,25,C08,Y,11,4,12,12,0.8421052631578947,2,"C00,W",0.09090909090909091,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (proved: Anti-Exchange Case B, THEOREMS.md section 4)",C00->C03 C00->Y C01->C04 C01->C07 C02->C03 C02->C04 C02->C06 C02->C09 C03->C06 C03->C10 C05->C11 C06->C10 C08->Y W->Y C00-C01 C00-C02 C00-C05 C01-C02 C01-C08,0.0009492500103078783,0.0,0.0016826660139486194,,1,12,6,0,0.9338651277065132,4.603602516637451,14,9,C00,6
u2_c12_seed00000025_xC08_tiered_nt4,u2_c12_seed00000025_xC08,tiered_unconfounded,fast_gate,12,2,measured,,,4,25,C08,Y,13,2,14,14,0.8421052631578947,2,"C00,W",0.07692307692307693,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (proved: Anti-Exchange Case B, THEOREMS.md section 4)",C00->C02 C00->C03 C00->Y C01->C02 C01->C04 C01->C07 C02->C03 C02->C04 C02->C06 C02->C09 C03->C06 C03->C10 C05->C11 C06->C10 C08->Y W->Y C00-C01 C00-C05 C01-C08,0.0006889579963171855,0.0,0.0012997919984627515,,1,14,3,0,0.98831541218638,4.761377725935967,13,8,C00,6
u2_c12_seed00000026_xC03_tiered_nt3,u2_c12_seed00000026_xC03,tiered_unconfounded,fast_gate,12,1,measured,,,3,26,C03,Y,10,4,12,12,0.8421052631578947,2,"C00,W",0.1,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (proved: Anti-Exchange Case B, THEOREMS.md section 4)",C00->C10 C00->Y C01->C03 C01->C06 C02->C04 C02->C05 C03->C06 C03->C07 C03->Y C04->C08 C06->C07 C07->C11 C09->C10 W->Y C00-C01 C00-C02 C00-C03 C00-C09 C01-C02,0.001219833007780835,0.0,0.0016785830084700137,,1,12,7,0,0.40178452392317465,5.00450531828313,13,6,C00,9
u2_c12_seed00000026_xC03_tiered_nt4,u2_c12_seed00000026_xC03,tiered_unconfounded,fast_gate,12,1,measured,,,4,26,C03,Y,13,2,14,14,0.8421052631578947,2,"C00,W",0.07692307692307693,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (proved: Anti-Exchange Case B, THEOREMS.md section 4)",C00->C02 C00->C10 C00->Y C01->C02 C01->C03 C01->C06 C02->C04 C02->C05 C03->C06 C03->C07 C03->Y C04->C08 C06->C07 C07->C11 C09->C10 W->Y C00-C01 C00-C03 C00-C09,0.0008537919929949567,0.0,0.001238374985405244,,1,14,6,0,0.6361348256203331,4.558197179879923,13,7,C00,9
u2_c12_seed00000027_xC04_tiered_nt3,u2_c12_seed00000027_xC04,tiered_unconfounded,fast_gate,12,2,measured,,,3,27,C04,Y,8,5,9,9,0.8235294117647058,2,"C00,W",0.125,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (proved: Anti-Exchange Case B, THEOREMS.md section 4)",C00->C07 C00->Y C01->C05 C01->C10 C01->C11 C02->C06 C03->C07 C04->Y C05->C09 C07->C08 W->Y C00-C01 C00-C02 C00-C03 C02-C03 C02-C04 C04-C06,0.0008454999915556982,0.0,0.0014412919990718365,,1,9,4,0,0.943440849628784,5.511086408166273,13,7,C00,11
u2_c12_seed00000027_xC04_tiered_nt4,u2_c12_seed00000027_xC04,tiered_unconfounded,fast_gate,12,2,measured,,,4,27,C04,Y,12,2,12,12,0.8235294117647058,2,"C00,W",0.08333333333333333,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (proved: Anti-Exchange Case B, THEOREMS.md section 4)",C00->C03 C00->C07 C00->Y C01->C05 C01->C10 C01->C11 C02->C03 C02->C06 C03->C07 C04->C06 C04->Y C05->C09 C07->C08 W->Y C00-C01 C00-C02 C02-C04,0.0005726660019718111,0.0,0.0010029990080511197,,1,12,3,0,0.9953635259091627,4.892871900313,12,7,C00,11
u2_c12_seed00000028_xC11_tiered_nt2,u2_c12_seed00000028_xC11,tiered_unconfounded,fast_gate,12,3,measured,,,2,28,C11,Y,6,6,7,7,0.8125,2,"C00,W",0.16666666666666666,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (proved: Anti-Exchange Case B, THEOREMS.md section 4)",C00->Y C02->C04 C03->C04 C06->C07 C06->C08 C06->C10 C07->C09 C11->Y W->Y C00-C01 C00-C05 C01-C02 C02-C03 C02-C06 C02-C11 C08-C10,0.0008164169994415715,0.0,0.001294542002142407,,1,7,6,0,0.7835603610769182,4.686980666931881,10,4,C00,11
u2_c12_seed00000028_xC11_tiered_nt3,u2_c12_seed00000028_xC11,tiered_unconfounded,fast_gate,12,3,measured,,,3,28,C11,Y,7,5,8,8,0.8125,2,"C00,W",0.14285714285714285,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (proved: Anti-Exchange Case B, THEOREMS.md section 4)",C00->Y C02->C03 C02->C04 C02->C06 C06->C07 C06->C08 C06->C10 C07->C09 C11->Y W->Y C00-C01 C00-C05 C01-C02 C02-C11 C03-C04 C08-C10,0.0005457079969346523,0.0,0.0009335829963674769,,1,8,2,0,0.9259610033179089,5.448690469904756,13,7,C00,11
u2_c12_seed00000028_xC11_tiered_nt4,u2_c12_seed00000028_xC11,tiered_unconfounded,fast_gate,12,3,measured,,,4,28,C11,Y,9,2,11,11,0.8125,2,"C00,W",0.0,0,0,2,0,3,True,2,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (proved: Anti-Exchange Case B, THEOREMS.md section 4)",C00->Y C02->C03 C02->C04 C02->C06 C03->C04 C06->C07 C06->C08 C06->C10 C07->C09 C08->C10 C11->Y W->Y C00-C01 C00-C05 C01-C02 C02-C11,0.0021301670058164746,0.0,0.0026253760006511584,,4,41,8,0,0.9760989230094175,6.828556797661743,11,4,C00,11
u2_c12_seed00000030_xC08_tiered_nt2,u2_c12_seed00000030_xC08,tiered_unconfounded,fast_gate,12,1,measured,,,2,30,C08,Y,7,6,8,8,0.8235294117647058,2,"C00,W",0.14285714285714285,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (proved: Anti-Exchange Case B, THEOREMS.md section 4)",C00->C06 C00->Y C01->C07 C03->C08 C04->C11 C05->C06 C05->C09 C06->C10 C08->Y W->Y C00-C01 C00-C02 C00-C03 C00-C05 C00-C08 C02-C03 C02-C04,0.0011512089986354113,0.0,0.0016765839973231778,,1,8,7,0,0.8565525011901804,6.929828406067904,11,3,C00,11
u2_c12_seed00000030_xC08_tiered_nt3,u2_c12_seed00000030_xC08,tiered_unconfounded,fast_gate,12,1,measured,,,3,30,C08,Y,11,3,11,11,0.8235294117647058,2,"C00,W",0.0,0,0,3,0,3,True,3,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (proved: Anti-Exchange Case B, THEOREMS.md section 4)",C00->C03 C00->C06 C00->Y C01->C07 C02->C04 C04->C11 C05->C06 C05->C09 C06->C10 C08->Y W->Y C00-C01 C00-C02 C00-C05 C00-C08 C02-C03 C03-C08,0.01434999999764841,0.0,0.014774082999792881,,25,234,74,0,0.6045182123482304,4.038427540014951,11,6,C00,11
u2_c12_seed00000030_xC08_tiered_nt4,u2_c12_seed00000030_xC08,tiered_unconfounded,fast_gate,12,1,measured,,,4,30,C08,Y,12,2,12,12,0.8235294117647058,2,"C00,W",0.0,0,0,3,0,3,True,3,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (proved: Anti-Exchange Case B, THEOREMS.md section 4)",C00->C03 C00->C05 C00->C06 C00->Y C01->C07 C02->C04 C04->C11 C05->C06 C05->C09 C06->C10 C08->Y W->Y C00-C01 C00-C02 C00-C08 C02-C03 C03-C08,0.0101256670022849,0.0,0.010558417008724064,,19,198,61,0,0.416923773311606,4.001166507388836,12,7,C00,11
u2_c12_seed00000033_xC07_tiered_nt2,u2_c12_seed00000033_xC07,tiered_unconfounded,fast_gate,12,3,measured,,,2,33,C07,Y,7,6,9,9,0.8333333333333334,2,"C00,W",0.14285714285714285,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (proved: Anti-Exchange Case B, THEOREMS.md section 4)",C00->Y C01->C08 C01->C09 C01->C10 C04->C08 C04->C09 C05->C06 C07->Y C08->C10 C10->C11 W->Y C00-C01 C01-C02 C01-C03 C01-C04 C01-C05 C05-C07 C06-C07,0.0010642080014804378,0.0,0.0016514160088263452,,1,9,2,0,0.7257738846506416,5.981724890048529,12,4,C00,9
u2_c12_seed00000033_xC07_tiered_nt3,u2_c12_seed00000033_xC07,tiered_unconfounded,fast_gate,12,3,measured,,,3,33,C07,Y,8,5,10,10,0.8333333333333334,2,"C00,W",0.0,0,0,2,0,3,True,3,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (proved: Anti-Exchange Case B, THEOREMS.md section 4)",C00->Y C01->C04 C01->C08 C01->C09 C01->C10 C05->C06 C07->Y C08->C10 C10->C11 W->Y C00-C01 C01-C02 C01-C03 C01-C05 C04-C08 C04-C09 C05-C07 C06-C07,0.012965041998540983,0.0,0.01343020799686201,,16,136,49,0,0.8413912397633625,7.059227440646878,14,6,C00,9
u2_c12_seed00000033_xC07_tiered_nt4,u2_c12_seed00000033_xC07,tiered_unconfounded,fast_gate,12,3,measured,,,4,33,C07,Y,11,3,12,12,0.8333333333333334,2,"C00,W",0.0,0,0,2,0,3,True,2,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (proved: Anti-Exchange Case B, THEOREMS.md section 4)",C00->Y C01->C03 C01->C04 C01->C08 C01->C09 C01->C10 C04->C08 C04->C09 C05->C06 C07->Y C08->C10 C10->C11 W->Y C00-C01 C01-C02 C01-C05 C05-C07 C06-C07,0.003051958992728032,0.0,0.0034954180009663105,,4,45,17,0,0.9906109293028624,5.905134158947688,14,8,C00,9
u2_c12_seed00000034_xC10_tiered_nt2,u2_c12_seed00000034_xC10,tiered_unconfounded,fast_gate,12,4,measured,,,2,34,C10,Y,3,7,6,6,0.8125,2,"C00,W",0.3333333333333333,1,0,1,0,3,True,2,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (proved: Anti-Exchange Case B, THEOREMS.md section 4)",C00->Y C03->C07 C04->C08 C06->C09 C09->C11 C10->Y W->Y C00-C01 C00-C02 C00-C03 C01-C03 C01-C05 C02-C04 C04-C06 C06-C10 C09-C10,0.0017588329938007519,0.0,0.002181457995902747,,3,16,7,0,0.9282764114599754,6.342122642976494,11,4,C00,11
u2_c12_seed00000034_xC10_tiered_nt3,u2_c12_seed00000034_xC10,tiered_unconfounded,fast_gate,12,4,measured,,,3,34,C10,Y,5,5,8,8,0.8125,2,"C00,W",0.0,0,0,2,0,3,True,3,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (proved: Anti-Exchange Case B, THEOREMS.md section 4)",C00->Y C01->C05 C03->C07 C04->C08 C06->C09 C09->C11 C10->Y W->Y C00-C01 C00-C02 C00-C03 C01-C03 C02-C04 C04-C06 C06-C10 C09-C10,0.004197415997623466,0.0,0.00454549900314305,,8,53,15,0,0.990031735120582,6.95015867560291,12,5,C00,11
u2_c12_seed00000034_xC10_tiered_nt4,u2_c12_seed00000034_xC10,tiered_unconfounded,fast_gate,12,4,measured,,,4,34,C10,Y,10,2,11,11,0.8125,2,"C00,W",0.0,0,0,3,0,3,True,4,ok,e1_ladder,mpdag_criterion,True,"Conjecture 2 (proved: Anti-Exchange Case B, THEOREMS.md section 4)","(('C00', 'C03'), ('C00', 'Y'), ('C01', 'C03'), ('C01', 'C05'), ('C03', 'C07'), ('C04', 'C08'), ('C09', 'C10'), ('C09', 'C11'), ('C10', 'Y'), ('W', 'Y'))",0.009610416993382387,0.05773491600120906,0.06770737499755342,,39,177,39,0,0.9979911588607241,4.979911588607241,11,6,C00,11
u2_c12_seed00000036_xC04_tiered_nt3,u2_c12_seed00000036_xC04,tiered_unconfounded,fast_gate,12,2,measured,,,3,36,C04,Y,10,3,10,10,0.8125,2,"C00,W",0.1,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (proved: Anti-Exchange Case B, THEOREMS.md section 4)",C00->C07 C00->Y C01->C08 C01->C09 C02->C05 C02->C11 C03->C07 C04->C10 C04->Y C05->C06 C05->C11 W->Y C00-C01 C00-C02 C00-C03 C03-C04,0.0005481660045916215,0.0,0.0009223740053130314,,1,10,4,0,0.9815866120151518,4.742058151503576,12,7,C00,11
u2_c12_seed00000036_xC04_tiered_nt4,u2_c12_seed00000036_xC04,tiered_unconfounded,fast_gate,12,2,measured,,,4,36,C04,Y,10,2,11,11,0.8125,2,"C00,W",0.1,1,0,1,0,3,True,2,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (proved: Anti-Exchange Case B, THEOREMS.md section 4)",C00->C07 C00->Y C01->C08 C01->C09 C02->C05 C02->C11 C03->C07 C04->C10 C04->Y C05->C06 C05->C11 W->Y C00-C01 C00-C02 C00-C03 C03-C04,0.003729916992597282,0.0,0.004083124993485399,,7,71,27,0,0.9968266253869968,4.960612216365186,11,6,C00,11
u2_c12_seed00000037_xC08_tiered_nt4,u2_c12_seed00000037_xC08,tiered_unconfounded,fast_gate,12,1,measured,,,4,37,C08,Y,12,3,13,13,0.8421052631578947,2,"C00,W",0.08333333333333333,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (proved: Anti-Exchange Case B, THEOREMS.md section 4)",C00->C03 C00->C11 C00->Y C01->C11 C02->C03 C03->C04 C03->C05 C03->C06 C04->C10 C05->C07 C06->C07 C06->C09 C07->C09 C08->Y W->Y C00-C01 C00-C02 C00-C08 C05-C06,0.0007931250002002344,0.0,0.0013982090022182092,,1,13,5,0,0.9602988045554637,6.4799283734285,13,6,C00,4
u2_c12_seed00000038_xC04_tiered_nt3,u2_c12_seed00000038_xC04,tiered_unconfounded,fast_gate,12,2,measured,,,3,38,C04,Y,8,5,9,9,0.8235294117647058,2,"C00,W",0.125,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (proved: Anti-Exchange Case B, THEOREMS.md section 4)",C00->Y C01->C03 C01->C05 C01->C09 C03->C06 C03->C08 C03->C11 C04->Y C05->C07 C05->C08 W->Y C00-C01 C00-C02 C00-C10 C01-C02 C01-C04 C03-C05,0.0007012499991105869,0.0,0.00123666699801106,,1,9,4,0,0.9277336406781558,6.308223400590428,13,6,C00,10
u2_c12_seed00000038_xC04_tiered_nt4,u2_c12_seed00000038_xC04,tiered_unconfounded,fast_gate,12,2,measured,,,4,38,C04,Y,12,2,12,12,0.8235294117647058,2,"C00,W",0.08333333333333333,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (proved: Anti-Exchange Case B, THEOREMS.md section 4)",C00->C02 C00->Y C01->C02 C01->C03 C01->C05 C01->C09 C03->C05 C03->C06 C03->C08 C03->C11 C04->Y C05->C07 C05->C08 W->Y C00-C01 C00-C10 C01-C04,0.0006066250061849132,0.0,0.0011204580077901483,,1,12,4,0,0.9840478491138374,5.736961371675924,13,7,C00,10
u2_c12_seed00000039_xC04_tiered_nt3,u2_c12_seed00000039_xC04,tiered_unconfounded,fast_gate,12,2,measured,,,3,39,C04,Y,7,7,8,8,0.8333333333333334,2,"C00,W",0.14285714285714285,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (proved: Anti-Exchange Case B, THEOREMS.md section 4)",C00->Y C01->C05 C01->C07 C02->C08 C04->Y C05->C06 C05->C09 C05->C10 C10->C11 W->Y C00-C01 C00-C03 C01-C02 C01-C03 C01-C04 C04-C05 C06-C09 C06-C10,0.0009941669995896518,0.0,0.0013640010001836345,,1,8,5,0,0.841022632569155,6.952383006766962,13,5,C00,7
u2_c12_seed00000039_xC04_tiered_nt4,u2_c12_seed00000039_xC04,tiered_unconfounded,fast_gate,12,2,measured,,,4,39,C04,Y,11,2,13,13,0.8333333333333334,2,"C00,W",0.09090909090909091,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (proved: Anti-Exchange Case B, THEOREMS.md section 4)",C00->C03 C00->Y C01->C03 C01->C05 C01->C07 C02->C08 C04->C05 C04->Y C05->C06 C05->C09 C05->C10 C06->C09 C06->C10 C10->C11 W->Y C00-C01 C01-C02 C01-C04,0.0008475419890601188,0.0,0.0011526249872986227,,1,13,7,0,0.9606544249401392,7.55919048895571,13,5,C00,7
u2_c12_seed00000040_xC08_tiered_nt2,u2_c12_seed00000040_xC08,tiered_unconfounded,fast_gate,12,2,measured,,,2,40,C08,Y,4,7,7,7,0.8235294117647058,2,"C00,W",0.25,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (proved: Anti-Exchange Case B, THEOREMS.md section 4)",C00->Y C02->C03 C03->C07 C04->C06 C04->C09 C06->C10 C08->C10 C08->Y W->Y C00-C01 C00-C04 C00-C05 C00-C11 C01-C02 C04-C08 C06-C08 C06-C09,0.001032291998853907,0.0,0.0015354999923147261,,1,7,3,0,0.7231023687793064,5.029938371154918,12,5,C00,11
u2_c12_seed00000040_xC08_tiered_nt3,u2_c12_seed00000040_xC08,tiered_unconfounded,fast_gate,12,2,measured,,,3,40,C08,Y,9,4,10,10,0.8235294117647058,2,"C00,W",0.1111111111111111,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (proved: Anti-Exchange Case B, THEOREMS.md section 4)",C00->C11 C00->Y C01->C02 C02->C03 C03->C07 C04->C06 C04->C09 C06->C09 C06->C10 C08->C10 C08->Y W->Y C00-C01 C00-C04 C00-C05 C04-C08 C06-C08,0.000781832990469411,0.0,0.0012002499861409888,,1,10,3,0,0.9486573003109833,5.563764516230994,12,6,C00,11
u2_c12_seed00000040_xC08_tiered_nt4,u2_c12_seed00000040_xC08,tiered_unconfounded,fast_gate,12,2,measured,,,4,40,C08,Y,10,4,10,10,0.8235294117647058,2,"C00,W",0.1,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (proved: Anti-Exchange Case B, THEOREMS.md section 4)",C00->C05 C00->C11 C00->Y C01->C02 C02->C03 C03->C07 C04->C06 C04->C09 C06->C10 C08->C10 C08->Y W->Y C00-C01 C00-C04 C04-C08 C06-C08 C06-C09,0.0007652909989701584,0.0,0.0011665000056382269,,1,10,3,0,0.9744653472337911,4.744184209081224,12,7,C00,11
u2_c12_seed00000041_xC08_tiered_nt2,u2_c12_seed00000041_xC08,tiered_unconfounded,fast_gate,12,3,measured,,,2,41,C08,Y,6,6,6,6,0.8,2,"C00,W",0.16666666666666666,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (proved: Anti-Exchange Case B, THEOREMS.md section 4)",C00->Y C03->C07 C03->C11 C04->C10 C05->C06 C05->C09 C08->Y W->Y C00-C01 C01-C02 C01-C03 C01-C04 C02-C03 C04-C05 C04-C08,0.000659333003568463,0.0,0.0011232500110054389,,1,6,5,0,0.7314974696166291,3.8602819621291182,10,5,C00,9
u2_c12_seed00000041_xC08_tiered_nt3,u2_c12_seed00000041_xC08,tiered_unconfounded,fast_gate,12,3,measured,,,3,41,C08,Y,8,3,9,9,0.8,2,"C00,W",0.125,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (proved: Anti-Exchange Case B, THEOREMS.md section 4)",C00->Y C01->C03 C02->C03 C03->C07 C03->C11 C04->C05 C04->C10 C05->C06 C05->C09 C08->Y W->Y C00-C01 C01-C02 C01-C04 C04-C08,0.0005213330005062744,0.0,0.0008752909925533459,,1,9,3,0,0.9373431467298493,5.44989545616145,10,4,C00,9
u2_c12_seed00000041_xC08_tiered_nt4,u2_c12_seed00000041_xC08,tiered_unconfounded,fast_gate,12,3,measured,,,4,41,C08,Y,9,2,10,10,0.8,2,"C00,W",0.0,0,0,2,0,3,True,2,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (proved: Anti-Exchange Case B, THEOREMS.md section 4)",C00->Y C01->C03 C02->C03 C03->C07 C03->C11 C04->C05 C04->C10 C05->C06 C05->C09 C08->Y W->Y C00-C01 C01-C02 C01-C04 C04-C08,0.0013087080005789176,0.0,0.0016654579958412796,,3,28,8,0,0.9771781437322623,5.854284205871903,11,5,C00,9
u2_c12_seed00000043_xC04_tiered_nt2,u2_c12_seed00000043_xC04,tiered_unconfounded,fast_gate,12,2,measured,,,2,43,C04,Y,6,8,8,8,0.8421052631578947,2,"C00,W",0.16666666666666666,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (proved: Anti-Exchange Case B, THEOREMS.md section 4)",C00->Y C01->C09 C01->C11 C02->C07 C03->C11 C04->C05 C04->Y C07->C10 C08->C09 W->Y C00-C01 C00-C02 C00-C03 C00-C06 C01-C02 C01-C03 C01-C06 C01-C08 C03-C04,0.0011345419916324317,0.0,0.0018302919925190508,,1,8,4,0,0.6938724889225866,6.6371325087353865,13,4,C00,11
u2_c12_seed00000043_xC04_tiered_nt3,u2_c12_seed00000043_xC04,tiered_unconfounded,fast_gate,12,2,measured,,,3,43,C04,Y,10,6,10,10,0.8421052631578947,2,"C00,W",0.1,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (proved: Anti-Exchange Case B, THEOREMS.md section 4)",C00->C06 C00->Y C01->C06 C01->C08 C01->C09 C01->C11 C02->C07 C03->C11 C04->C05 C04->Y C07->C10 W->Y C00-C01 C00-C02 C00-C03 C01-C02 C01-C03 C03-C04 C08-C09,0.0007261669961735606,0.0,0.0012774999922839925,,1,10,3,0,0.9623846507115934,6.5464607813741535,13,6,C00,11
u2_c12_seed00000043_xC04_tiered_nt4,u2_c12_seed00000043_xC04,tiered_unconfounded,fast_gate,12,2,measured,,,4,43,C04,Y,13,3,13,13,0.8421052631578947,2,"C00,W",0.0,0,0,3,0,3,True,3,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (proved: Anti-Exchange Case B, THEOREMS.md section 4)",C00->C06 C00->Y C01->C06 C01->C08 C01->C09 C01->C11 C02->C07 C03->C11 C04->C05 C04->Y C07->C10 C08->C09 W->Y C00-C01 C00-C02 C00-C03 C01-C02 C01-C03 C03-C04,0.052153459007968195,0.0,0.05276666700956412,,31,350,91,0,0.9984373749499801,5.978092317353259,14,8,C00,11
u2_c12_seed00000044_xC08_tiered_nt2,u2_c12_seed00000044_xC08,tiered_unconfounded,fast_gate,12,2,measured,,,2,44,C08,Y,4,8,7,7,0.8333333333333334,2,"C00,W",0.25,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (proved: Anti-Exchange Case B, THEOREMS.md section 4)",C00->Y C02->C07 C03->C05 C04->C05 C08->C09 C08->Y C09->C10 C09->C11 W->Y C00-C01 C00-C02 C00-C03 C00-C04 C00-C06 C01-C02 C03-C04 C03-C08 C10-C11,0.0008446669962722808,0.0,0.0012692089949268848,,1,7,3,0,0.634997737400492,3.6904212851457494,12,4,C00,9
u2_c12_seed00000044_xC08_tiered_nt3,u2_c12_seed00000044_xC08,tiered_unconfounded,fast_gate,12,2,measured,,,3,44,C08,Y,7,4,11,11,0.8333333333333334,2,"C00,W",0.14285714285714285,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (proved: Anti-Exchange Case B, THEOREMS.md section 4)",C00->C02 C00->C04 C00->Y C01->C02 C02->C07 C03->C04 C03->C05 C04->C05 C08->C09 C08->Y C09->C10 C09->C11 W->Y C00-C01 C00-C03 C00-C06 C03-C08 C10-C11,0.0006940000021131709,0.0,0.0010732080118032172,,1,11,2,0,0.7904993785044923,6.356648415649317,14,6,C00,9
u2_c12_seed00000044_xC08_tiered_nt4,u2_c12_seed00000044_xC08,tiered_unconfounded,fast_gate,12,2,measured,,,4,44,C08,Y,11,3,12,12,0.8333333333333334,2,"C00,W",0.09090909090909091,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (proved: Anti-Exchange Case B, THEOREMS.md section 4)",C00->C02 C00->C04 C00->C06 C00->Y C01->C02 C02->C07 C03->C04 C03->C05 C04->C05 C08->C09 C08->Y C09->C10 C09->C11 W->Y C00-C01 C00-C03 C03-C08 C10-C11,0.0006071249954402447,0.0,0.0009842500003287569,,1,12,2,0,0.6791872249224378,5.787668606066974,14,7,C00,9
