network,x,y,condition,frame_row_id,shard_id,z_star,stored_radius,gac_radius,gac_exact,equal,z_gac_valid_at_g0,backdoor_recheck,sanity_status
water,C_NI_12_15,CBODD_12_30,D_LLM,3d826b4ac9a350f4,llm__D_LLM__water,"[""CBODD_12_15"", ""CBODN_12_15"", ""CKNI_12_15"", ""CNOD_12_15""]",1,1,True,True,True,,
water,C_NI_12_15,CBODD_12_45,D_LLM,22dce2e7cb2e5e2a,llm__D_LLM__water,"[""CBODD_12_15"", ""CBODN_12_15"", ""CBODN_12_30"", ""CKNI_12_15"", ""CKNI_12_30"", ""CNOD_12_15"", ""CNOD_12_30""]",1,1,True,True,True,,
water,C_NI_12_15,CBODN_12_45,D_LLM,b525806c421b2285,llm__D_LLM__water,"[""CBODD_12_15"", ""CBODN_12_15"", ""CBODN_12_30"", ""CKNI_12_15"", ""CNOD_12_15"", ""CNON_12_30""]",1,1,True,True,True,,
water,C_NI_12_15,CNOD_12_45,D_LLM,4c2074329cae4ad3,llm__D_LLM__water,"[""CBODD_12_15"", ""CBODN_12_15"", ""CKNI_12_15"", ""CNOD_12_15"", ""CNOD_12_30"", ""CNON_12_30""]",1,1,True,True,True,,
water,C_NI_12_30,CBODD_12_45,D_LLM,7d845e19e280d05c,llm__D_LLM__water,"[""CBODD_12_30"", ""CBODN_12_30"", ""CKNI_12_30"", ""CNOD_12_30""]",2,2,True,True,True,,
Didelez_2010,Occ,HRT,D_SCRAMBLED_72B,f2e41783c91b4dfa,llm__D_SCRAMBLED_72B__Didelez_2010,"[""Age""]",1,1,True,True,True,,
Didelez_2010,Occ,S,D_SCRAMBLED_72B,aca165b64d0ff084,llm__D_SCRAMBLED_72B__Didelez_2010,"[""Age""]",1,1,True,True,True,,
Didelez_2010,Occ,TCI,D_SCRAMBLED_72B,a8ef449112a6f518,llm__D_SCRAMBLED_72B__Didelez_2010,"[""Age""]",1,1,True,True,True,,
Didelez_2010,Smo,HRT,D_SCRAMBLED_72B,e914720ddf250e94,llm__D_SCRAMBLED_72B__Didelez_2010,"[""Age""]",2,2,True,True,True,,
Didelez_2010,Smo,S,D_SCRAMBLED_72B,f81f1f997b9ce346,llm__D_SCRAMBLED_72B__Didelez_2010,"[""Age"", ""Thist""]",2,2,True,True,True,,
Didelez_2010,Smo,TCI,D_SCRAMBLED_72B,a9aac82169514f11,llm__D_SCRAMBLED_72B__Didelez_2010,"[""Age"", ""Thist""]",2,2,True,True,True,,
Didelez_2010,Thist,S,D_SCRAMBLED_72B,6fcac93be07c1921,llm__D_SCRAMBLED_72B__Didelez_2010,"[""Age"", ""HRT"", ""Smo""]",2,2,True,True,True,,
Didelez_2010,Thist,TCI,D_SCRAMBLED_72B,7dc8ca6d39da58de,llm__D_SCRAMBLED_72B__Didelez_2010,"[""Age"", ""HRT"", ""Smo""]",2,2,True,True,True,,
Kampen_2014,CDR,DET,D_SCRAMBLED_72B,2f16bb99a077aef2,llm__D_SCRAMBLED_72B__Kampen_2014,"[""ALN"", ""FTW"", ""PER""]",3,3,True,True,True,,
Kampen_2014,PER,DET,D_SCRAMBLED_72B,9df869a9b4a4f58c,llm__D_SCRAMBLED_72B__Kampen_2014,"[""ALN"", ""CDR"", ""FTW""]",1,1,True,True,True,,
Kampen_2014,AFF,APA,D_SCRAMBLED_72B,7020ab244c114e47,llm__D_SCRAMBLED_72B__Kampen_2014,"[""ALN""]",1,1,True,True,True,,
Kampen_2014,AFF,CDR,D_SCRAMBLED_72B,bd791a0417b72e0e,llm__D_SCRAMBLED_72B__Kampen_2014,"[""ALN""]",1,1,True,True,True,,
Kampen_2014,AFF,DET,D_SCRAMBLED_72B,272d0dcf0ee8c556,llm__D_SCRAMBLED_72B__Kampen_2014,"[""ALN"", ""PER""]",1,1,True,True,True,,
Kampen_2014,AFF,EGC,D_SCRAMBLED_72B,073208870a2c578c,llm__D_SCRAMBLED_72B__Kampen_2014,"[""ALN""]",1,1,True,True,True,,
Kampen_2014,AFF,FTW,D_SCRAMBLED_72B,78688abdcb6de300,llm__D_SCRAMBLED_72B__Kampen_2014,"[""ALN""]",1,1,True,True,True,,
Kampen_2014,AFF,HOS,D_SCRAMBLED_72B,47ae952db8601550,llm__D_SCRAMBLED_72B__Kampen_2014,"[""ALN""]",1,1,True,True,True,,
Kampen_2014,AFF,SUS,D_SCRAMBLED_72B,9601d646636a3ff1,llm__D_SCRAMBLED_72B__Kampen_2014,"[""ALN""]",1,1,True,True,True,,
Kampen_2014,AIS,DET,D_SCRAMBLED_72B,05a9ead53e699099,llm__D_SCRAMBLED_72B__Kampen_2014,"[""ALN"", ""CDR"", ""PER""]",3,3,True,True,True,,
Kampen_2014,AIS,EGC,D_SCRAMBLED_72B,39f8c879d7bd97af,llm__D_SCRAMBLED_72B__Kampen_2014,"[""ALN""]",3,3,True,True,True,,
Kampen_2014,AIS,FTW,D_SCRAMBLED_72B,d62a53f7a4d4474f,llm__D_SCRAMBLED_72B__Kampen_2014,"[""ALN""]",3,3,True,True,True,,
Kampen_2014,AIS,HOS,D_SCRAMBLED_72B,f61e4e19c78d2a3c,llm__D_SCRAMBLED_72B__Kampen_2014,"[""ALN""]",3,3,True,True,True,,
Kampen_2014,AIS,SUS,D_SCRAMBLED_72B,14323ffd4faeaf08,llm__D_SCRAMBLED_72B__Kampen_2014,"[""ALN""]",3,3,True,True,True,,
Polzer_2012,Sport,Diabetes,D_SCRAMBLED_72B,9b6d986285cd2377,llm__D_SCRAMBLED_72B__Polzer_2012,"[""Age"", ""Alcohol"", ""Psychosocial"", ""Sex"", ""Smoking""]",3,3,True,True,True,,
Polzer_2012,Sport,Hypertension,D_SCRAMBLED_72B,670cc3a8811f112d,llm__D_SCRAMBLED_72B__Polzer_2012,"[""Age"", ""Alcohol"", ""Psychosocial"", ""Sex"", ""Smoking""]",3,3,True,True,True,,
Polzer_2012,Sport,Lipids,D_SCRAMBLED_72B,15c3e945d224bf3b,llm__D_SCRAMBLED_72B__Polzer_2012,"[""Age"", ""Alcohol"", ""Psychosocial"", ""Sex"", ""Smoking""]",3,3,True,True,True,,
Polzer_2012,Sport,Mortality,D_SCRAMBLED_72B,48ad9dd90754443a,llm__D_SCRAMBLED_72B__Polzer_2012,"[""Age"", ""Alcohol"", ""Caries"", ""Psychosocial"", ""Sex"", ""Smoking""]",3,3,True,True,True,,
Polzer_2012,Sport,Obesity,D_SCRAMBLED_72B,814120da2c3b02ea,llm__D_SCRAMBLED_72B__Polzer_2012,"[""Age"", ""Alcohol"", ""Psychosocial"", ""Sex"", ""Smoking""]",3,3,True,True,True,,
Polzer_2012,Sport,Periodontitis,D_SCRAMBLED_72B,c4c4bd8e14a70013,llm__D_SCRAMBLED_72B__Polzer_2012,"[""Age"", ""Alcohol"", ""Psychosocial"", ""Sex"", ""Smoking""]",3,3,True,True,True,,
Polzer_2012,Sport,ToothLoss,D_SCRAMBLED_72B,560b0163683b6cd2,llm__D_SCRAMBLED_72B__Polzer_2012,"[""Age"", ""Alcohol"", ""Caries"", ""Psychosocial"", ""Sex"", ""Smoking""]",3,3,True,True,True,,
Polzer_2012,Diabetes,Lipids,D_SCRAMBLED_72B,4f79d61a2208c4aa,llm__D_SCRAMBLED_72B__Polzer_2012,"[""Age"", ""Alcohol"", ""Psychosocial"", ""Sex"", ""Smoking"", ""Sport""]",1,1,True,True,True,,
Polzer_2012,Diabetes,Periodontitis,D_SCRAMBLED_72B,d929172a1029de25,llm__D_SCRAMBLED_72B__Polzer_2012,"[""Age"", ""Alcohol"", ""Psychosocial"", ""Sex"", ""Smoking"", ""Sport""]",1,1,True,True,True,,
Polzer_2012,Diabetes,ToothLoss,D_SCRAMBLED_72B,4b9c4979bc495870,llm__D_SCRAMBLED_72B__Polzer_2012,"[""Age"", ""Alcohol"", ""Caries"", ""Psychosocial"", ""Sex"", ""Smoking"", ""Sport""]",1,1,True,True,True,,
Polzer_2012,Alcohol,Diabetes,D_SCRAMBLED_72B,abad5db5315c1011,llm__D_SCRAMBLED_72B__Polzer_2012,"[""Age"", ""Sex""]",1,1,True,True,True,,
Polzer_2012,Alcohol,Hypertension,D_SCRAMBLED_72B,9bc97d96d87f206d,llm__D_SCRAMBLED_72B__Polzer_2012,"[""Age"", ""Sex""]",1,1,True,True,True,,
Polzer_2012,Alcohol,Lipids,D_SCRAMBLED_72B,36f01cb9c1a7988c,llm__D_SCRAMBLED_72B__Polzer_2012,"[""Age"", ""Sex""]",1,1,True,True,True,,
Polzer_2012,Alcohol,Mortality,D_SCRAMBLED_72B,c82f1a3fc6c0e430,llm__D_SCRAMBLED_72B__Polzer_2012,"[""Age"", ""Sex""]",1,1,True,True,True,,
Polzer_2012,Alcohol,Obesity,D_SCRAMBLED_72B,70178f7aea4dd934,llm__D_SCRAMBLED_72B__Polzer_2012,"[""Age"", ""Sex""]",1,1,True,True,True,,
Polzer_2012,Alcohol,Periodontitis,D_SCRAMBLED_72B,1bf964c4b53ce1ce,llm__D_SCRAMBLED_72B__Polzer_2012,"[""Age"", ""Sex""]",1,1,True,True,True,,
Polzer_2012,Alcohol,Smoking,D_SCRAMBLED_72B,9908a3bf3019f2d6,llm__D_SCRAMBLED_72B__Polzer_2012,"[""Age"", ""Sex""]",1,1,True,True,True,,
Polzer_2012,Alcohol,Sport,D_SCRAMBLED_72B,8bb7840a58f00d97,llm__D_SCRAMBLED_72B__Polzer_2012,"[""Age"", ""Sex""]",1,1,True,True,True,,
Polzer_2012,Alcohol,ToothLoss,D_SCRAMBLED_72B,ca4a049ad6453d81,llm__D_SCRAMBLED_72B__Polzer_2012,"[""Age"", ""Sex""]",1,1,True,True,True,,
Polzer_2012,Caries,Mortality,D_SCRAMBLED_72B,ab8ffbfce2ed5e53,llm__D_SCRAMBLED_72B__Polzer_2012,"[""Age"", ""Alcohol"", ""Diabetes"", ""Hypertension"", ""Lipids"", ""Obesity"", ""Periodontitis"", ""Psychosocial"", ""Sex"", ""Smoking"", ""Sport""]",2,2,True,True,True,,
Polzer_2012,Caries,ToothLoss,D_SCRAMBLED_72B,3666a9ce2aeede86,llm__D_SCRAMBLED_72B__Polzer_2012,"[""Age"", ""Alcohol"", ""Periodontitis"", ""Psychosocial"", ""Sex"", ""Smoking""]",2,2,True,True,True,,
Polzer_2012,Diabetes,Hypertension,D_SCRAMBLED_72B,94ed67b09a8f24a2,llm__D_SCRAMBLED_72B__Polzer_2012,"[""Age"", ""Alcohol"", ""Psychosocial"", ""Sex"", ""Smoking"", ""Sport""]",1,1,True,True,True,,
Polzer_2012,Diabetes,Mortality,D_SCRAMBLED_72B,2ff86ae739a5b62a,llm__D_SCRAMBLED_72B__Polzer_2012,"[""Age"", ""Alcohol"", ""Caries"", ""Psychosocial"", ""Sex"", ""Smoking"", ""Sport""]",1,1,True,True,True,,
Polzer_2012,Hypertension,Mortality,D_SCRAMBLED_72B,79451531931fae13,llm__D_SCRAMBLED_72B__Polzer_2012,"[""Age"", ""Alcohol"", ""Diabetes"", ""Lipids"", ""Obesity"", ""Psychosocial"", ""Sex"", ""Smoking"", ""Sport"", ""ToothLoss""]",1,1,True,True,True,,
Polzer_2012,Obesity,Hypertension,D_SCRAMBLED_72B,6abd89ce758f33a8,llm__D_SCRAMBLED_72B__Polzer_2012,"[""Age"", ""Alcohol"", ""Diabetes"", ""Psychosocial"", ""Sex"", ""Smoking"", ""Sport""]",1,1,True,True,True,,
Polzer_2012,Obesity,Lipids,D_SCRAMBLED_72B,644e6034067b00f4,llm__D_SCRAMBLED_72B__Polzer_2012,"[""Age"", ""Alcohol"", ""Diabetes"", ""Psychosocial"", ""Sex"", ""Sport""]",1,1,True,True,True,,
Polzer_2012,Obesity,Mortality,D_SCRAMBLED_72B,d0e57648746c79de,llm__D_SCRAMBLED_72B__Polzer_2012,"[""Age"", ""Alcohol"", ""Caries"", ""Diabetes"", ""Psychosocial"", ""Sex"", ""Smoking"", ""Sport""]",1,1,True,True,True,,
Polzer_2012,Obesity,Periodontitis,D_SCRAMBLED_72B,76d9c4e20b17608d,llm__D_SCRAMBLED_72B__Polzer_2012,"[""Age"", ""Diabetes"", ""Psychosocial"", ""Sex"", ""Smoking"", ""Sport""]",1,1,True,True,True,,
Polzer_2012,Obesity,ToothLoss,D_SCRAMBLED_72B,b4fb019663b756a9,llm__D_SCRAMBLED_72B__Polzer_2012,"[""Age"", ""Alcohol"", ""Caries"", ""Diabetes"", ""Psychosocial"", ""Sex"", ""Smoking"", ""Sport""]",1,1,True,True,True,,
Polzer_2012,Psychosocial,Caries,D_SCRAMBLED_72B,d35eb5538491a8a1,llm__D_SCRAMBLED_72B__Polzer_2012,"[""Age"", ""Sex""]",2,2,True,True,True,,
Polzer_2012,Psychosocial,Diabetes,D_SCRAMBLED_72B,d0dab3583945a5e3,llm__D_SCRAMBLED_72B__Polzer_2012,"[""Age"", ""Alcohol"", ""Sex""]",1,1,True,True,True,,
Polzer_2012,Psychosocial,Hypertension,D_SCRAMBLED_72B,7cfd9a171bf3ff87,llm__D_SCRAMBLED_72B__Polzer_2012,"[""Age"", ""Alcohol"", ""Sex""]",1,1,True,True,True,,
Polzer_2012,Psychosocial,Lipids,D_SCRAMBLED_72B,ddbb757b354bf60d,llm__D_SCRAMBLED_72B__Polzer_2012,"[""Age"", ""Alcohol"", ""Sex""]",1,1,True,True,True,,
Polzer_2012,Psychosocial,Mortality,D_SCRAMBLED_72B,815cc85da003ee98,llm__D_SCRAMBLED_72B__Polzer_2012,"[""Age"", ""Alcohol"", ""Sex""]",1,1,True,True,True,,
Polzer_2012,Psychosocial,Obesity,D_SCRAMBLED_72B,e15ef8e20dd4ec99,llm__D_SCRAMBLED_72B__Polzer_2012,"[""Age"", ""Alcohol"", ""Sex""]",1,1,True,True,True,,
Polzer_2012,Psychosocial,Periodontitis,D_SCRAMBLED_72B,c03391b001a5a482,llm__D_SCRAMBLED_72B__Polzer_2012,"[""Age"", ""Alcohol"", ""Sex""]",1,1,True,True,True,,
Polzer_2012,Psychosocial,Smoking,D_SCRAMBLED_72B,2c070254d4797dd7,llm__D_SCRAMBLED_72B__Polzer_2012,"[""Age"", ""Alcohol"", ""Sex""]",1,1,True,True,True,,
Polzer_2012,Psychosocial,Sport,D_SCRAMBLED_72B,f15ce13843a906b9,llm__D_SCRAMBLED_72B__Polzer_2012,"[""Age"", ""Alcohol"", ""Sex""]",1,1,True,True,True,,
Polzer_2012,Psychosocial,ToothLoss,D_SCRAMBLED_72B,23c117e15440b8d8,llm__D_SCRAMBLED_72B__Polzer_2012,"[""Age"", ""Alcohol"", ""Sex""]",1,1,True,True,True,,
Polzer_2012,Smoking,Diabetes,D_SCRAMBLED_72B,f98a22543de3bb6a,llm__D_SCRAMBLED_72B__Polzer_2012,"[""Age"", ""Alcohol"", ""Psychosocial"", ""Sex""]",1,1,True,True,True,,
Polzer_2012,Smoking,Hypertension,D_SCRAMBLED_72B,f851ff415c7394fb,llm__D_SCRAMBLED_72B__Polzer_2012,"[""Age"", ""Alcohol"", ""Psychosocial"", ""Sex""]",1,1,True,True,True,,
Polzer_2012,Smoking,Lipids,D_SCRAMBLED_72B,61a50cd822a24b4b,llm__D_SCRAMBLED_72B__Polzer_2012,"[""Age"", ""Alcohol"", ""Psychosocial"", ""Sex""]",1,1,True,True,True,,
Polzer_2012,Smoking,Mortality,D_SCRAMBLED_72B,949353faaf15788d,llm__D_SCRAMBLED_72B__Polzer_2012,"[""Age"", ""Alcohol"", ""Caries"", ""Psychosocial"", ""Sex""]",1,1,True,True,True,,
Polzer_2012,Smoking,Obesity,D_SCRAMBLED_72B,901de9e163e0db69,llm__D_SCRAMBLED_72B__Polzer_2012,"[""Age"", ""Alcohol"", ""Psychosocial"", ""Sex""]",1,1,True,True,True,,
Polzer_2012,Smoking,Periodontitis,D_SCRAMBLED_72B,f1998d1f4475d7af,llm__D_SCRAMBLED_72B__Polzer_2012,"[""Age"", ""Alcohol"", ""Psychosocial"", ""Sex""]",1,1,True,True,True,,
Polzer_2012,Smoking,Sport,D_SCRAMBLED_72B,89a66c25c83dabfd,llm__D_SCRAMBLED_72B__Polzer_2012,"[""Age"", ""Psychosocial"", ""Sex""]",1,1,True,True,True,,
Polzer_2012,Smoking,ToothLoss,D_SCRAMBLED_72B,841065b6f787dd78,llm__D_SCRAMBLED_72B__Polzer_2012,"[""Age"", ""Alcohol"", ""Caries"", ""Psychosocial"", ""Sex""]",1,1,True,True,True,,
Schipf_2010,S,T2DM,D_SCRAMBLED_72B,66e0e77416c34965,llm__D_SCRAMBLED_72B__Schipf_2010,"[""PA"", ""U"", ""WC""]",1,1,True,True,True,,
Schipf_2010,S,TT,D_SCRAMBLED_72B,7145d83650cc895b,llm__D_SCRAMBLED_72B__Schipf_2010,"[""A"", ""U"", ""WC""]",1,1,True,True,True,,
Schipf_2010,PA,T2DM,D_SCRAMBLED_72B,ab3b601952dc6301,llm__D_SCRAMBLED_72B__Schipf_2010,"[""S"", ""U"", ""WC""]",2,2,True,True,True,,
Schipf_2010,U,T2DM,D_SCRAMBLED_72B,965bd55c192abfe6,llm__D_SCRAMBLED_72B__Schipf_2010,"[""A"", ""S""]",1,1,True,True,True,,
Schipf_2010,U,TT,D_SCRAMBLED_72B,68a60e621127dd9b,llm__D_SCRAMBLED_72B__Schipf_2010,"[""A"", ""S""]",1,1,True,True,True,,
Schipf_2010,WC,T2DM,D_SCRAMBLED_72B,4872520ca1d3c1a7,llm__D_SCRAMBLED_72B__Schipf_2010,"[""A"", ""S"", ""U""]",1,1,True,True,True,,
Schipf_2010,WC,TT,D_SCRAMBLED_72B,ecd459d8985b13a2,llm__D_SCRAMBLED_72B__Schipf_2010,"[""A"", ""S"", ""U""]",1,1,True,True,True,,
Sebastiani_2005,EDNI1.6,EDNI1.7,D_SCRAMBLED_72B,0d4fa520759cd0b4,llm__D_SCRAMBLED_72B__Sebastiani_2005,"[""EDN1.3"", ""EDN1.9""]",1,1,True,True,True,,
Shrier_2008,ConnectiveTissueDisorder,Injury,D_SCRAMBLED_72B,0f781514ba0082bd,llm__D_SCRAMBLED_72B__Shrier_2008,"[""Coach"", ""ContactSport"", ""TeamMotivation""]",1,1,True,True,True,,
Shrier_2008,ConnectiveTissueDisorder,IntraGameProprioception,D_SCRAMBLED_72B,419ac4b5672e2be4,llm__D_SCRAMBLED_72B__Shrier_2008,"[""Coach"", ""ContactSport"", ""TeamMotivation""]",1,1,True,True,True,,
Shrier_2008,ConnectiveTissueDisorder,NeuromuscularFatigue,D_SCRAMBLED_72B,611281ab7554b761,llm__D_SCRAMBLED_72B__Shrier_2008,"[""Coach""]",1,1,True,True,True,,
Shrier_2008,TissueWeakness,Injury,D_SCRAMBLED_72B,f2f36e3663907c0a,llm__D_SCRAMBLED_72B__Shrier_2008,"[""IntraGameProprioception"", ""NeuromuscularFatigue""]",1,1,True,True,True,,
asia,bronc,dysp,D_SCRAMBLED_72B,907770693c683e48,llm__D_SCRAMBLED_72B__asia,"[""either""]",2,2,True,True,True,,
asia,lung,dysp,D_SCRAMBLED_72B,9681904755c8ce6c,llm__D_SCRAMBLED_72B__asia,"[""tub""]",1,1,True,True,True,,
barley,dgv5980,aks_vgt,D_SCRAMBLED_72B,e4e21184d18f24ac,llm__D_SCRAMBLED_72B__barley,"[""aks_m2"", ""ntilg""]",2,2,True,True,True,,
barley,dgv5980,bgbyg,D_SCRAMBLED_72B,1f19ee890d836666,llm__D_SCRAMBLED_72B__barley,"[""dgv1059""]",2,2,True,True,True,,
barley,dgv5980,ksort,D_SCRAMBLED_72B,7751afdeb55441bb,llm__D_SCRAMBLED_72B__barley,"[""aks_m2"", ""keraks"", ""ntilg"", ""srtsize""]",2,2,True,True,True,,
barley,dgv5980,protein,D_SCRAMBLED_72B,b4712761382515ab,llm__D_SCRAMBLED_72B__barley,"[""aks_m2"", ""dgv1059"", ""keraks"", ""nprot"", ""ntilg"", ""srtprot"", ""srtsize""]",2,2,True,True,True,,
barley,dgv5980,s2225,D_SCRAMBLED_72B,bfa5bc410a8b8940,llm__D_SCRAMBLED_72B__barley,"[""aks_m2"", ""keraks"", ""ntilg"", ""srtsize""]",2,2,True,True,True,,
barley,dgv5980,s2528,D_SCRAMBLED_72B,e647107ef493ae9f,llm__D_SCRAMBLED_72B__barley,"[""aks_m2"", ""keraks"", ""ntilg"", ""srtsize""]",2,2,True,True,True,,
barley,dgv5980,slt22,D_SCRAMBLED_72B,9f0eebb07d55db65,llm__D_SCRAMBLED_72B__barley,"[""aks_m2"", ""keraks"", ""ntilg"", ""srtsize""]",2,2,True,True,True,,
barley,dgv5980,spndx,D_SCRAMBLED_72B,fcb34f63d607d664,llm__D_SCRAMBLED_72B__barley,"[""aks_m2"", ""keraks"", ""ntilg"", ""srtsize""]",2,2,True,True,True,,
barley,dgv5980,udb,D_SCRAMBLED_72B,b3c69dbf113e11fe,llm__D_SCRAMBLED_72B__barley,"[""aks_m2"", ""ntilg""]",2,2,True,True,True,,
barley,rokap,aks_m2,D_SCRAMBLED_72B,d34a0d5ed571967a,llm__D_SCRAMBLED_72B__barley,"[""antplnt"", ""ntilg"", ""saatid"", ""sorttkv""]",1,1,True,True,True,,
barley,rokap,aks_vgt,D_SCRAMBLED_72B,5424b7c614ff043c,llm__D_SCRAMBLED_72B__barley,"[""antplnt"", ""ntilg"", ""saatid"", ""sorttkv""]",1,1,True,True,True,,
barley,rokap,keraks,D_SCRAMBLED_72B,c351b07eec0bcb87,llm__D_SCRAMBLED_72B__barley,"[""antplnt"", ""ntilg"", ""saatid"", ""sorttkv""]",1,1,True,True,True,,
barley,rokap,ksort,D_SCRAMBLED_72B,4f0548cc1238f781,llm__D_SCRAMBLED_72B__barley,"[""antplnt"", ""ntilg"", ""saatid"", ""sorttkv"", ""srtsize""]",1,1,True,True,True,,
barley,rokap,protein,D_SCRAMBLED_72B,b5e4f281fef2efff,llm__D_SCRAMBLED_72B__barley,"[""antplnt"", ""nprot"", ""ntilg"", ""saatid"", ""sorttkv"", ""srtprot"", ""srtsize""]",1,1,True,True,True,,
barley,rokap,s2225,D_SCRAMBLED_72B,0d8b334d8c2fef5a,llm__D_SCRAMBLED_72B__barley,"[""antplnt"", ""ntilg"", ""saatid"", ""sorttkv"", ""srtsize""]",1,1,True,True,True,,
barley,rokap,s2528,D_SCRAMBLED_72B,acf21ca12aa3ba21,llm__D_SCRAMBLED_72B__barley,"[""antplnt"", ""ntilg"", ""saatid"", ""sorttkv"", ""srtsize""]",1,1,True,True,True,,
barley,rokap,slt22,D_SCRAMBLED_72B,211ff0e53b8126ab,llm__D_SCRAMBLED_72B__barley,"[""antplnt"", ""ntilg"", ""saatid"", ""sorttkv"", ""srtsize""]",1,1,True,True,True,,
barley,rokap,spndx,D_SCRAMBLED_72B,382f6e90c525e06f,llm__D_SCRAMBLED_72B__barley,"[""antplnt"", ""ntilg"", ""saatid"", ""sorttkv"", ""srtsize""]",1,1,True,True,True,,
barley,rokap,tkv,D_SCRAMBLED_72B,ffafbd419bad8aeb,llm__D_SCRAMBLED_72B__barley,"[""antplnt"", ""ntilg"", ""saatid"", ""sorttkv""]",1,1,True,True,True,,
barley,rokap,udb,D_SCRAMBLED_72B,99ac51d45a8a6ce0,llm__D_SCRAMBLED_72B__barley,"[""antplnt"", ""ntilg"", ""saatid"", ""sorttkv""]",1,1,True,True,True,,
barley,srtprot,protein,D_SCRAMBLED_72B,3dd223c0c721aebd,llm__D_SCRAMBLED_72B__barley,"[""dgv1059"", ""ksort"", ""nprot""]",1,1,True,True,True,,
barley,sorttkv,ksort,D_SCRAMBLED_72B,7b90df39974e2901,llm__D_SCRAMBLED_72B__barley,"[""antplnt"", ""dgv1059"", ""dgv5980"", ""ntilg"", ""srtsize""]",1,1,True,True,True,,
barley,sorttkv,protein,D_SCRAMBLED_72B,1beeb6ad6d446986,llm__D_SCRAMBLED_72B__barley,"[""antplnt"", ""dgv1059"", ""dgv5980"", ""nprot"", ""ntilg"", ""srtprot"", ""srtsize""]",1,1,True,True,True,,
barley,sorttkv,s2225,D_SCRAMBLED_72B,c80a611f1d56dd92,llm__D_SCRAMBLED_72B__barley,"[""antplnt"", ""dgv1059"", ""dgv5980"", ""ntilg"", ""srtsize""]",1,1,True,True,True,,
barley,sorttkv,s2528,D_SCRAMBLED_72B,9755e7899aec99a1,llm__D_SCRAMBLED_72B__barley,"[""antplnt"", ""dgv1059"", ""dgv5980"", ""ntilg"", ""srtsize""]",1,1,True,True,True,,
barley,sorttkv,slt22,D_SCRAMBLED_72B,37d842b1abe40750,llm__D_SCRAMBLED_72B__barley,"[""antplnt"", ""dgv1059"", ""dgv5980"", ""ntilg"", ""srtsize""]",1,1,True,True,True,,
barley,sorttkv,spndx,D_SCRAMBLED_72B,5bc664bc875b60d1,llm__D_SCRAMBLED_72B__barley,"[""antplnt"", ""dgv1059"", ""dgv5980"", ""ntilg"", ""srtsize""]",1,1,True,True,True,,
barley,srtsize,ksort,D_SCRAMBLED_72B,8b76caa075962784,llm__D_SCRAMBLED_72B__barley,"[""aks_vgt"", ""keraks""]",1,1,True,True,True,,
barley,srtsize,protein,D_SCRAMBLED_72B,e2ba1af75e444eb7,llm__D_SCRAMBLED_72B__barley,"[""aks_vgt"", ""dgv1059"", ""keraks"", ""nprot"", ""srtprot""]",1,1,True,True,True,,
barley,srtsize,s2225,D_SCRAMBLED_72B,8f520c339e18ed70,llm__D_SCRAMBLED_72B__barley,"[""aks_vgt"", ""keraks""]",1,1,True,True,True,,
barley,srtsize,s2528,D_SCRAMBLED_72B,5bb3b76dc3d3c686,llm__D_SCRAMBLED_72B__barley,"[""aks_vgt"", ""keraks""]",1,1,True,True,True,,
barley,srtsize,slt22,D_SCRAMBLED_72B,f3dfb775a9fd1227,llm__D_SCRAMBLED_72B__barley,"[""aks_vgt"", ""keraks""]",1,1,True,True,True,,
barley,srtsize,spndx,D_SCRAMBLED_72B,dab9974ff2686649,llm__D_SCRAMBLED_72B__barley,"[""aks_vgt"", ""dgv5980"", ""keraks"", ""ntilg""]",1,1,True,True,True,,
child,CardiacMixing,HypDistrib,D_SCRAMBLED_72B,517a03a55cf7db5f,llm__D_SCRAMBLED_72B__child,"[""DuctFlow""]",3,3,True,True,True,,
child,CardiacMixing,HypoxiaInO2,D_SCRAMBLED_72B,024c205a7e1027d0,llm__D_SCRAMBLED_72B__child,"[""LungParench""]",3,3,True,True,True,,
child,CardiacMixing,LowerBodyO2,D_SCRAMBLED_72B,c48df8e293f27b1e,llm__D_SCRAMBLED_72B__child,"[""DuctFlow"", ""LungParench""]",3,3,True,True,True,,
child,CardiacMixing,RUQO2,D_SCRAMBLED_72B,7dc0c450454e4ca3,llm__D_SCRAMBLED_72B__child,"[""LungParench""]",3,3,True,True,True,,
child,DuctFlow,HypDistrib,D_SCRAMBLED_72B,fb7d8e07dc6e3d67,llm__D_SCRAMBLED_72B__child,"[""CardiacMixing""]",3,3,True,True,True,,
child,DuctFlow,LowerBodyO2,D_SCRAMBLED_72B,012d0b9e76dbd657,llm__D_SCRAMBLED_72B__child,"[""CardiacMixing"", ""HypoxiaInO2""]",3,3,True,True,True,,
child,LungFlow,ChestXray,D_SCRAMBLED_72B,ae90813c4d5b1d69,llm__D_SCRAMBLED_72B__child,"[""LungParench""]",3,3,True,True,True,,
child,LungFlow,XrayReport,D_SCRAMBLED_72B,2785ca807611902e,llm__D_SCRAMBLED_72B__child,"[""LungParench""]",3,3,True,True,True,,
child,Sick,Grunting,D_SCRAMBLED_72B,c874c3a7cfde43a0,llm__D_SCRAMBLED_72B__child,"[""LungParench""]",3,3,True,True,True,,
child,Sick,GruntingReport,D_SCRAMBLED_72B,063ae8ad290f9e7e,llm__D_SCRAMBLED_72B__child,"[""LungParench""]",3,3,True,True,True,,
